Prompt,Dominant_Topic,Keywords
"An hourglass depicting the world or universe in the top half, with a determined person trying to plug the hole to stop the flow of time -",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"minimal design, a guy in black clothes, key grip working on set, a simple minimal tech illustration, style of behance -",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"create a banner with children models wearing pastel color clothes, ultra realistic, real children, boys wearing blue and girls pink very smart dressed, city fantasy candy background, -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"King Kong climbing on the churchtower of Rinteln, dramatic light, smiling",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"digital print art, sister, modern colours, black bakground, –ar 169 -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
hands doing magic tricks -,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
tombak cyanotypes,2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"nature spring, oil painting -",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"spaceman walking through clouds, puruple and blue clouds, night time with stars, big moon in the background with the spaceman in front of it -",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
create cartoon excersize equipment characters stickers with a white background,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
a trippy scene regarding a sunken ship and some underwater robot sharks,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
Alien City. High technology.purple. and green neon lights.flying alien spaceship. cinematic lighting.8k render.utilize unreal engine.color grading. Details image with Moody. Cooler-coded. -,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"Design a realistic cartoon wallpaper depicting the iconic Las Vegas casino cityscape. Include a bustling city with numerous detailed casino buildings in various shapes and sizes, featuring intricate details such as windows, doors, and decorative elements. Add colorful casino signs throughout the scene to capture the vibrant and lively atmosphere of the Las Vegas strip. Include a Ferris wheel in the background, towering over the cityscape and adding a sense of fun and excitement to the scene. Use detailed textures and lighting to make the Ferris wheel appear realistic and three-dimensional. Add fireworks to the night sky, illuminating the scene with bursts of bright colors and adding to the festive atmosphere of Las Vegas. Use various colors of lights to create a dynamic and dazzling effect, with neon lights, spotlights, and other lighting elements adding to the overall ambiance. Pay attention to the details of the lights at night, including reflections, shadows, and highlights to make the scene appear more realistic. Use a combination of warm and cool colors to create a visually appealing contrast and make the night lights stand out. Overall, aim for a realistic yet cartoonish style that captures the essence of the Las Vegas casino cityscape, with careful attention to details, lighting, and colors to create a visually stunning and captivating wallpaper, 8K, -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"make a new version of the following image ExternalUrl clean and crisp image. Full HD, -",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"ExternalUrl  A photorealistic, 8K, HD, cinematic architecture rendering of a redesigned New York Penn Station in Midtown Manhattan during golden hour, with epic composition, ultra-wide angle, depth of field, and intricate details. Utilize Unreal Engine, color grading, and editorial photography techniques for a beautifully color-coded, hyper-detailed image with moody, cinematic lighting. -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"beautiful woman with big hair, grunge style fashion, hands in the pocket of her cool jacket, standing alone in front of a big empty scene at an outdoor festival",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"In the style of frank frazetta, a hyperrealistic grayscale painting of a beautiful and gorgeous courtesan ok king louis walking in an beautiful garden , lovely face with lovely leaps, tiny and lovely happy face, she show her fullbody wear with an sublim and lovely dress extremely detailed, in dynamic poses, a realistic grayscale painting, clear back ground trending on deviantart, grayscale adult coloring pages figurative art, extremely detailed painting, deviantar, super detailed, 8k -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"in the style of hyper-realistic sci-fi, redscale film, uniformly staged images, in space, with albert einstein",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"ExternalUrl , ExternalUrl  a train in Norway very happy, extreme details, extreme realism, Full-Shot Angle, Canon EOS 5D, Meike 85mm F1.8 lens, Full-Shot Angle, natural lighting -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"pallazo poli in italy, trevi fountain, honey colored medium length touseled hair, piercing blue eyes on young handsome male holding backpack and luggage on a bright sunny day. style digital painting",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"candy cane, layered structure with many details and the use of bright and primary colors in the style of Basquiat",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"panther in the desert, realistic style, medium detail, thick lines, low shading, vivid colors -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"Generate a high-quality, realistic 169 photograph of a modern interior that features a square image hanging on one of the walls, with the image displayed in its real-world dimensions of 12x12 inches. The space should showcase contemporary design elements, such as clean lines and neutral colors, and be well-lit to highlight the space and the square image. Please ensure that the image is displayed in proper scale, with the size of the square image accurately represented. The photograph should be suitable for use as a mockup, with the square image being easily replaceable with a custom image.",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
old tree,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"ExternalUrl  ,full body, man in suit, looking at the cam with a smile, baseball bat, back light, from face, black background with atmopheric smoke, explosion, cinematic shot, photo hyper realistic, , vivid colors -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
ExternalUrl  Nigel the Jong as a lawnmower,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"A giant mansion made of bubble wrap, with the moonlight reflecting off of each bubble -",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
photorealistic midcentury modern space-themed hotel lobby,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
show werder bremen players celbrating their win agains fenerbahce,1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
a high quality realistic aerial photograph of an Iowa farmstead surrounded by cornfields with clean rows of corn and with a very new looking pickup truck as well as a rather old shabby pickup truck parked near the house and a large john deere tractor parked near a red barn,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"a huge official with a whip in his hand disperses a crowd of dwarf builders. realism, realistic detailing, photorealistic textures, cinematic shot, reflection. -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"ExternalUrl , individual studios set up inside this warehouse, and someone on the swing",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"product image of a bear trap, dramatic lighting 43",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
Photo of solar panel installation on a rooftop in the early morning sunlight -,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
ExternalUrl  ExternalUrl ,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
the undertaker as an accountant in the style of a pixar movie,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"a worker in the steel industry who has attached the carabiner of his harness to the branch of a tree. He is smiling, with brown hair and blue eyes. His helmet is white. The ArcelorMittal logo is on his helmet. He is wearing blue jeans and a red pullover. He is standing sideways and towards us with a smile. Ultra realistic picture",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"ExternalUrl , individual studios set up inside this warehouse, and someone on the swing",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
ExternalUrl  in a family portrait with mother and two children -,4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
spiritualist visual encoding occult symbolism angel witches ritual flowing platonic rebirth -,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"ExternalUrl , flickering light, meticulous, iridescent, holographic, synthwave, pop art, Japanese retro style, octane 3d, octane render, unreal engine -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"Mabel and Dipper Pines from Gravity Falls, in the style of Ana Godis, 4k -",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"cute baby girl,fullboby 3d aertwork of super cute girl,Pixar, with arose in hand,on the chair,smiling, 8k -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"a scene where a screenwriter view from back is working on his computer, searching for ways to optimize his storytelling. The walls are covered with notes, diagrams, and whiteboards filled with notes, F/2.8, High Contrast, Ultrabright, Cinematic Lighting, Accent Lighting -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
banner gamer -,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"President Lula of Brazil I comment on a pastel de Feira in the favela of Rio de Janeiro 8k, hyper-detailed -",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
beautiful modern penthouse in realistic style,2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
banner hiTech devOps programming kubernetes -,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"GoPro view of [ ExternalUrl ng a tuxedo slapping the camera forcefully, Oscars award ceremony in the background, fine art cinematic portrait photography, ultra hyper-realism, dramatic lighting, action photograph -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"ExternalUrl  use this image , put some huge chains around the tower, get inspired by the concept of IMPACT , like a real photography , hyperrealistic -",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"putin and biden walking together , happy, and trump watching them sad with kim jong-un. 8 k, central park 8k v5",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
ExternalUrl  ExternalUrl ,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
ExternalUrl  kingergarden infrot kids cinematic hd -,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
make a high end coffee mushroom brand packaging,1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"a realistic single cupcake, that is yellow themed, has sprinkles and sparkles, for clipart design",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
sky with many colors -,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"a comfortable modern sneaker in the style of Nike, hyper realistic shoes, hollowed out clog, foam bottom",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
law of attraction-,4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"vector style illustration of a Sudanese teenage girl on a plain background, full body with realistic proportions",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
ExternalUrl  manga style super vilains marvel style bright neon colours and dark spirit v5,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
Vintage Marlboro commercial poster. Cowboy smoking cigarette and riding horse in the Mars planet. The cowboy is Elon Musk. Distant plan. 45 degree bottom angle. -,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"pixar kitten eating popcorn on the moon, -",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
High quality photo of a tornado over fields in the distance. Lightening in the sky with dark storm clouds,4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
ExternalUrl  a cartoon realistic gobelin race with green skin beautiful happy male welcoming his customers with his arms to come in a cosy tavern in a crowded tavern -,4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"hyper realistic image of a a person wearing a funky outfit, with blue and green, sitting at a table with a laptop on it, her head is covered full by a huge plant leaf, retro urban aesthetic, bold colours, wes anderson aesthetic -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"Create an image that captures the essence of streaking horizontal clouds in the sky, as viewed during a mid-journey experience. The clouds should be bright and appear to be in constant motion, with delicate gradients of brilliant neon color that evoke a sense of depth and space. Your image should evoke a feeling of wonder and awe, as if the viewer is witnessing an ethereal spectacle unfolding before their eyes. Consider the use of lighting, texture, and atmospheric effects to convey the ephemeral and ever-changing nature of clouds. Your goal is to create a captivating and immersive visual experience that transports the viewer to a place of beauty and tranquility. ar 23 no people hd",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
image of a dragon using negative space,2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"Meng Jiangnü brings down the Great Wall with tears, Japanese illustrator Miho Hirano style, Gorgeous Chinese watercolor painting, rich details,8K, -",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"Beautiful google play store icon for an real estate course. Concept house with roots. Flat render, subtle gradients, no letters.",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"commercial studio photo of a bag of mushroom coffee and a steaming cup of coffee with a coffee tree sprig with red berries. Use cinematic style, shot with a 35 mm Cannon camera with ray tracing and a black background, -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"Coloring page for kids, for Kids ages 1~4, very simple line, Dog image, white background, clean line art, fine line art, cute, -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
ExternalUrl  ExternalUrl ,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"gem butterfly, high detail, White tulle wings, 1, 7, ruby, 0, 7, Broken glass texture, breakdown drawings, 8K, parchment paper, detailed and intricate, ethereal Bohemian, soft inner glow, symmetrical, 16k, high quality octane render, realistic display, dramatic light, beautiful fantasy artwork, Art Nouveau, volumetric lighting, epic, ultra real, ultra realistic, hyperreal, photo real, 8k, light particles, lens flares, internal illumination, epic, cinematic lighting, HDR, natural, HD, ultra realistic, ultra detailed, hyper-realistic, Unreal engine, Octane render, maximum details, award-winning photo, moonlight, bokeh -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"studio ghibli styled, guy with shorter black hair studying in apartment with window looking out to the city",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
ExternalUrl  patterned background abstract los angeles sparks wnba yellow purple,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"a woman taking a selfie on ballon in the sky, in the style of double exposure, joel robison, anna dittmann, silhouette lighting, portrait, romantic illustration -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"create a cartoon like birthday invitation, include the mandalorian and baby yoda wearing sombreros. A sarape should be the bottom frame, The composition should feature a dark Vader piñata with a red lightsaber.",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
Create a painting African cubism,4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"Cinematic, full-body shot, 35mm film still of a 12-year-old Colombian girl, curly brown hair, yellow dress, breaking through a wall, yellow, Getsemani, Cartagena, natural lighting, heavenly glow, curiosity. -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"ExternalUrl , black hair, cool",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"cozy night room with fireplace, warm light, 4k, octane render -",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
ExternalUrl  woman in a style of Pino Daeni -,1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"ExternalUrl  scarf making bigger background in yin yang black and white, face in the middle becomes 2 one looking left and other looking right, nft, hyper realistic, abstract",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
there’s the scarlet thread of murder running through the colourless skein of life,1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
giant armoured black knight carrying a halbered,4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
A beautiful night elf female with long and green hair holding a black lotus. Style world of warcraft concept art.,4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"a cartoon cute pig wearing sunglasses, in the style of vray tracing, neonpunk, photo-realistic techniques, konica big mini, detailed costumes, colab, cold and detached atmosphere, 8k, sharp focus, ultra highly detailed, -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"photo of thin crescent moon floating on real dreamy rainbow clouds, sparkly sky with twilight hues of blue, purple and pastels, beautiful and dreamy feel , above a calm ocean, ethereal",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"Nestled amidst a bucolic countryside, this charming country cottage exudes rustic elegance and simple sophistication. With its quaint thatched roof, weathered stone walls, and inviting ivy-clad facade, the cottage exudes a timeless charm that instantly transports you to a bygone era. As you step into the cozy interiors, you are greeted by the warm glow of a crackling fireplace and the inviting aroma of freshly baked bread, beckoning you to linger and savor the simple country living. Outside, a quaint garden blooms with colorful flowers, providing a serene oasis for quiet contemplation or alfresco dining, surrounded by the beauty of nature. -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
a cut rubbit -,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"happy white puppy Poodle, inclined head on right, on white background, entire front view, photorealistic image, 8k, -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"A cute and anthropomorphic egg tart with a happy expression, dancing with a smile, cute, hand drawn, cartoon style,-",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"ExternalUrl  creative, cartoon, colourful, NFT style art, cute, superhero",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"ExternalUrl  show boy standing in front of a party tent was he big smile and holding up money, style of a childrens book, cheerful and vibrant colors, high quality -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
A small-frame but evil looking dieselpunk mech. Gray blue chassis. Red light in its eyes. Cartoon dieselpunk rendering. No background.,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
Mona Lisa intervened by KAWS,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
beautiful pixar style light blue sky watercolor style -,4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"an image of a hands holding a tablet with a survey on the screen, in portrait mode, 4k, -",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
fancy yellow table clock,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
hyperealistic photo of a small village in the forest with a church in the middle. The village is surrounded by tall trees and has a small stream running through it. The church has a tall steeple and is made of stone. The villagers are friendly and welcoming -,4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"cartoon character of an eagle as a kid, cartoon network-nikelodeon style",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"Illustration portrait of a fantastic animal from the forest, a mix between a squirrel and a racoon, cute animal the animal is eating a piece of leafes, munching the leafes happily natural background, treehouse, fantasy the style is high render illustration, traditional illustration , illustration style like Tony DiTerlizzi, illustration like Bobby chiu, Spiderwick chronicles -",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
neon. pink smoke. slot machine and big dice. realistically -,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
A created creation creating its own created creation,1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
norwood portable sawmill,1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
realistic picture of LED flashlight found in a box -,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"Mint colored hearts, Pink hearts, cute, multiple hearts, cute, adorable, white background, 1000 hearts4 glitchart2 love3 wet paint1.8 chromatic1 glowstick1 ultraviolet1 mint color2 pink1 hot pink color1 -",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
dillon brooks dunking hard on lebron James,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"minimal architecture by campo baeza architect surrounded by clear ocean water, symmetrical style, people walking in the water, Leica m6, high definition, blue sky with a few clouds, 23 -",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"A hyperrealistic portrait of a male model, shot with a Yashica T4 film camera and a flash, against a vibrant green background, evoking the iconic style of fashion photographer Pierre Ange Carlotti. The Yashica T4s high-quality lens and film, paired with the use of flash, deliver exceptional sharpness and contrast, bringing out the smallest details of the models face and body. Overall, this mesmerizing photograph channels the edgy style of the photographer, creating a captivating image that is both raw and refined. -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
Junior antique store logotype art deco style,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"ExternalUrl  this man, this man with light upscale, egypt, ultra realistic",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"P logo, fishing related, simple, vector, HD -",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"Illustrate a group of mutants, fierce and unpredictable, as they confront a survivor in a post apocalyptic, dusty, deadly world. long exposure, photorealistic, cinematic color, cinematic light, augmented reality, unreal -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"illustrate a steering wheel, flat design, white background, colors red and dark blue",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"ExternalUrl  show boy standing in front of a party tent was he big smile and holding up money as a disney pixar character, computer animation, animated movie, HD,-",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"tattoo design, cheetah, minimal -",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"ExternalUrl  ExternalUrl ent moon and lone tree, with beautiful sunset, silhouette mosque, hyper realistic, 8k -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"Chevy Chase as Gerald Ford in Weekend Update SNL Skit, photo realistic ultra 4k, as a cyborygwith green lit eyes",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
A woman leading sedentary lifestyle and sitting in front of her computer during a Zoom conference 8k -,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"Arab family, enjoying Eid, house, ultra realistic, canon 5d iii, lens 50, f1.4",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"A futuristic lunar colony consisting of an interconnected network of domes, tunnels, and underground habitats. The central dome is the biggest, and is a multi-purpose communal space featuring a hydroponic garden, recreation facilities, and a glass observatory roof. Outside of all of the infrastructure is a desolate grey landscape with no flora",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"cyberpunk, post apocalyptic, tired old survivor, in a beam of sunlight, reading a battered old bible",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"Glamour fox with makeup sitting on head of dead prince, waterfall on background, ultra-detailed, HD, 4K, photography, octane rendering, sharp focus, Ray Tracing, White Balance, Super - Resolution, ProPhoto RGB, Cinematic Lighting, Volumetric, Accent Lighting, a r -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"ExternalUrl  just a girl who loves cows and sunflowers svg file, in the style of josh keyes, dollcore, stockphoto, bold texture, prints, bone, watercolors, just a girl who loves cows, sunflower svg, in the style of drew struzan, basil gogos, dollcore, realistic brushwork, mottled, argus c3, felt creations. just a girl who loves cows svg, png, cut file, in the style of grisaille, dark white and yellow, dollcore, stockphoto, agfa clack, flower power, dye-transfer , just a girl who loves cows svg, in the style of digital airbrushing, primitivist realism, dark white and yellow, floral still lifes, visual puns, stockphoto, felt creations",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
ultra realistic greek warrior reaching ground with hand while on a horse -,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"lady plays saxaphone on stage in dark blue jacket with strong shoulders,dark green with red elements,passionate,emotional movements -",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
concert flyer for Hijos band from Costa RIca,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"ExternalUrl  19th century gentleman standing in a field next to a weaving loom, on the background a 19th century factory with a tall chimney, clear facial features corresponding with picture100, 35 mm lens, f/1.8, accent lighting, global illumination, uplight, in the style of Nikon D850 f/ 1. 8, Flickr, stock photo, -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"many birds flying ,biological,smoke,,taken by nikon D6,reality,high-quality r ultra 8k -",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"you are traveling on a small private plane, soaring above the clouds. As the sun begins to set, casting a warm glow across the cabin, you notice a stunning sight a hyperrealistic photo of a rose delicately preserved in a glass dome, sitting on a table near the window. This image captures a unique moment of beauty and tranquility amidst your journey. Write a brief passage describing your thoughts and feelings as you contemplate the photo, drawing connections between the roses preservation and the fleeting nature of your own journey.",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
soldiers of SS Vs allied Soldiers in a haunted castle,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"Hand painted concept art, Thick outline, stylized gothic grass covered roots assets as laid out in a spritesheet, noir, deep shadows -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"strawberry on wooden background, in the style of Nikon D850 f/ 1. 8, Flickr, stock photo, no blur, hat, text -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"western wall, israel, birds flying overhead, sunny day, strong lighting, painting style, expressionist, pastel, sun rays, -",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
ExternalUrl  ExternalUrl ExternalUrl ,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"whale tail inside the rectangle, minimalism, tattoo lines style tail black and white line drawing -",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"a realistic image of a apple mac laptop say on a desk with a web browser on the laptop, coming out of the laptop is a stream of web urls",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"children doing gymnastics with their parents in a german gym, high detail, realistic photograph",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
a human with a cat head checking servers in a IT room -,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"Character Female warrior Action Holding a fist, ready to assassinate Scene Details Inside a temple, with side lighting shining on the female warriors face, on a rainy night Color Dark tones, including blue, black, and gray Emotional Atmosphere Tense, serious, and oppressive Image Composition Medium shot of the female warrior standing inside the temple, with a proper angle Image Texture Refraction of light, emphasizing changes in light and shadow Image Style Zhang Yimou film style, Chinese classical theme Reference Artists Zhang Yimou, Guan Jinpeng, Zhang Yuan, etc. -",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
a photo realistic portrait image of a red tri mini australian shepard sitting on the iron throne with sun beams shining down and dust particle highlighted in the light,4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"a simple white background with palm tree leaff shadows on top, black and white, minimal, clean and modern",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"ExternalUrl  as an aesthetic, creative, bold, colorful, t-shirt design, the colors are green red and yellow in that order, with a big yellow star in the middle, vivid, v5, q2, ar 32",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"fantasy art illustration style, portrait of a beautiful girl with cherry blossom flowers, drip colors, pastel colors, yellow, light pink, bordeaux, softblue, pastel green,peach color, red, fruits, white background",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"abstract digital landscape, series of glowing lines, interconnected, internet, geometrical, online presence, minimalistic, white background -",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
production hall with happy people with forklifts. Image must be something like photo. Very detalised and UHD. This picture must be add to website so make it like you want to sell this web site. Must be done i category of comercial pictures that many work agency used.,1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"ExternalUrl  muppet style, realistic, sitting at a secretary desk",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
photo-realist military with green and red dots detection reflected in his AR headset,4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"a young female, brunette professional surrounded by multiple screens, smiling through tears while people behind her are partying and laughing",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
a wall street banker injecting money into his veins -,1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"Mysterious penguin wielding a bow and arrow standing on a glacier while immersed in smoke and northern lights in the sky, 8K, HD, insanely detailed, insanely articulate, V5 -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"beautiful red haired lady in dark green dress, no hands visible, plays the cello, passionate emotional movement , in the style of Nikon D850 f/ 1. 8, 32K -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"Dear MIDJourney, I would like to request an illustration that captures the following scene Please depict a group of young Japanese men and women immersed in a natural setting, surrounded by lush greenery and an abundance of nature. The individuals should be genuinely enjoying their lives, with some of them laughing and others crying, showcasing their authentic emotions. The overall atmosphere should evoke a spiritual and realistic feeling, emphasizing the deep connection between the people and their environment. Thank you for your assistance in creating this image.",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"the man with the child in his eyes, focus in the eyes, real photography, insane details, cinematic, Jake Parker style, inexplicable -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
Artificial Intelligence Image -,1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
