Channel,ID,Prompt,Timestamp
newbies-13,1.02E+18,"mid centrury style palm springs inspired hair & beauty salon, interior, people stittng on chairs, Ultra photoreal, ultra - detailed, ultrarealistic, photorealism, 8k, octane render -",4/29/2023
newbies-13,8.03E+17,oil painting of bow targets with arrows in a forrest    high definition -,4/29/2023
newbies-13,8.01E+17,sketch of a single pine tree,4/29/2023
newbies-13,1.09E+18,"Ultra photoreal, Puerto Rico, photographic, concept art, cinematic lighting, cinematic composition, rule of thirds, mysterious, cinematic lighting, ultra - detailed, ultrarealistic, photorealism, 8k, octane render -",4/29/2023
newbies-13,8.15E+17,"Ultra photoreal a man sitting at his desk with the laptop lid slightly open and a large screen in front of him sitting near the window, but not facing out, of a New York loft style brightly lit apartment, with high ceilings and upstairs bedroom  Lots of art on the walls  And a mid 20s young woman, elegently dressed, is looking at the guy from the other side of the room with a concerned look hyper realistic hyper detailed cinematic lighting very detailed and photorealistic 8k -",4/29/2023
newbies-13,8.23E+17,HONEY COMB NEXT TO A SCRUB TREE IN FOREGROUND IN FOCUS  CLOSE-UP OF HONEY AND RESIN AMBER IN THE BACKGROUND IS THE FOLLOWING LUSH OASIS AMONG SAND DUNES  WITH A POOL OF WATER  PHOTOREALISTIC  NEXT TO A SCRUB TREE HAS HOLE WITH LARGE SINGLE TEAR HANGING,4/29/2023
newbies-13,8.01E+17,Hand drawn sketch of a tree,4/29/2023
newbies-13,1.02E+18,photo realistic image of a mid centrury style palm springs inspired hair & beauty salon,4/29/2023
newbies-13,1.09E+18,"Ultra photoreal, Greek traditional minimalist house patio, photographic, concept art, cinematic lighting, cinematic composition, rule of thirds, mysterious, cinematic lighting, ultra - detailed, ultrarealistic, photorealism, 8k, octane render -",4/29/2023
newbies-13,8.23E+17,HONEY COMB NEXT TO A SCRUB TREE IN FOREGROUND IN FOCUS  CLOSE-UP OF HONEY AND RESIN AMBER IN THE BACKGROUND IS THE FOLLOWING LUSH OASIS AMONG SAND DUNES  WITH A POOL OF WATER  PHOTOREALISTIC  SCRUB TREE HAS LARGE SINGLE TEAR OF AMBER,4/29/2023
newbies-13,8.15E+17,"a man sitting at his desk with the laptop lid slightly open and a large screen in front of him sitting near the window, but not facing out, of a New York loft style brightly lit apartment, with high ceilings and upstairs bedroom  Lots of art on the walls  And a mid 20s young woman, elegently dressed, is looking at the guy from the other side of the room with a concerned look hyper realistic hyper detailed cinematic lighting very detailed and photorealistic 8k -",4/29/2023
newbies-13,8.40E+17,"The cosmic scene is dominated by six planets, each with their unique spectral hue  The central planet, a mechanical marvel, appears as if organically grown from gears and circuits, radiating a warm glow  Its luminous landscapes and a prominent shack on stilts are all intricately mechanical  The other planets, more mysterious, are scattered in the starless expanse ",4/29/2023
newbies-13,1.09E+18,"Ultra photoreal, Arab traditional bathroom interior, photographic, concept art, cinematic lighting, cinematic composition, rule of thirds, mysterious, cinematic lighting, ultra - detailed, ultrarealistic, photorealism, 8k, octane render -",4/29/2023
newbies-13,1.09E+18,"Ultra photoreal, Greek traditional minimalist house interior, photographic, concept art, cinematic lighting, cinematic composition, rule of thirds, mysterious, cinematic lighting, ultra - detailed, ultrarealistic, photorealism, 8k, octane render -",4/29/2023
newbies-43,1.10E+18,"picture fotorealistic,flying machine covered by transparent fabric, ciberpunk",4/29/2023
newbies-43,1.02E+18,"the interior of a bar for time travellers, cinematic, architecture, rain background, 100mm lens, 4k UHD, isometric -",4/29/2023
newbies-43,1.10E+18,a ten year old girl standing at the border crossing between Ukraine and Poland looking through a barbed fence on the Ukrainian side,4/29/2023
newbies-43,1.10E+18,"Gustave DorÃ© vision of Cthulhu, blank ink -",4/29/2023
newbies-43,9.82E+17,"a beautiful, attractive, young female adult jewellery model wearing a tennis necklace and tennis bracelet, backgorund is LeVont Jewellerys logo, professional photography, ultra realistic, -",4/29/2023
newbies-43,1.08E+18,coloring book line art a lot people who falling,4/29/2023
newbies-43,1.01E+18,"full body of attractive 20 year old model in pvc outfit and high boots, in a colourful psychedelic swirl maze, soft focus, cinematic lighting, light rays, lazer lines, cgi -",4/29/2023
newbies-43,1.10E+18,"medium format photograph, intricately detailed, colour, cinematic high contrast lighting, neon cells biological -",4/29/2023
newbies-43,1.08E+18,coloring book line art people who falling,4/29/2023
newbies-43,1.10E+18,"medium format photograph, intricately detailed, colour, cinematic high contrast lighting, neon micro organisms and bacteria -",4/29/2023
newbies-43,1.09E+18,"medium format photograph, intricately detailed, colour, cinematic high contrast lighting, medieval peasant with plague -",4/29/2023
newbies-43,9.82E+17,"a beautiful, attractive, young female adult jewellery model wearing a tennis necklace and tennis bracelet, backgorund is LeVont Jewellerys logo, professional photography, ultra realistic, -",4/29/2023
newbies-43,1.04E+18,"an abstract image conveying the concept of high science and technology made with beautiful rich color palette, imaginative, inspirational, mood lighting  -",4/29/2023
newbies-43,4.27E+17,"Star Wars with Hershel luggage, Kodak Gold 200, F/22 -",4/29/2023
newbies-43,1.10E+18,"medium format photograph, intricately detailed, colour, cinematic high contrast lighting, fish party dancing -",4/29/2023
newbies-43,6.92E+17,ground squirrels throwing a party in the meadow -,4/29/2023
newbies-43,1.01E+18,"ecstatic trippy 70s woman floating in hyperspace, dreamlike, lsd -",4/29/2023
newbies-43,9.45E+17,Hyper real lifelike  Donald trump in orange prison suit on death row -,4/29/2023
newbies-43,6.92E+17,photo of 17 year old boy skinny torn clothing long curly hair  He looks like he hasnt bathed in months  He looks terrified and traumatized  In a stone walled crypt,4/29/2023
newbies-43,8.01E+17,"sketch of a pine tree   5 Artistic Inked and Calligraphy Scene  4 creative, expressive, unique, high-quality, traditional medium, ink, calligraphy, award-winning, glibatree style, experimental techniques, attention to detail, dynamic compositions  3 static  -2",4/29/2023
newbies-43,1.10E+18,a 12 x 12 solid onyx black builidong in the middle of a old fashion town square with three windows placed on three connecting sides  Town people are peering into the windows to see what is inside ,4/29/2023
newbies-73,4.88E+17,"young female tiefling with white hair, grey skin and big horns growing backwards, Leonardo da Vinci style painting -",4/29/2023
newbies-73,9.30E+17,"a green distressed couch on fire, in the sand infront of the ocean, sunny day but a storm looms in the distance, ultra detailed, 8k, -",4/29/2023
newbies-73,1.07E+18,"stack of custom printed cardboard boxes, different sizes, colorful logos, -",4/29/2023
newbies-73,1.01E+18,fantasy ying yang symbol -,4/29/2023
newbies-73,4.88E+17,"young female tiefling with white hair, grey skin and big horns growing backwards from her forehead, Leonardo da Vinci style painting -",4/29/2023
newbies-73,3.89E+17,"Napoleon dressed in Balenciaga puffer jacket with the france flag design, a few gold chains walking down a busy street in Paris in trapper style, hyper realistic, 4k -",4/29/2023
newbies-73,1.01E+18,"A Mysterious Logo for JK1967 in vektor style The logo for JK1967 is a mysterious design, with the letters J and K intricately interwoven, and the number 1967 subtly hidden within its curves and angles  The numbers are written in an old German script, adding an air of ancient secrets to the logos appearance  The scene is set in a dark and eerie room, with the logo placed on a pedestal in the center of the space  The walls are adorned with occult symbols and ancient texts, while dim lighting adds to the enigmatic atmosphere  The setting is one of a hidden lair, where secret knowledge is stored and guarded  The mood of the scene is ominous, with a sense of foreboding and danger lurking in the shadows  The atmosphere is heavy and oppressive, as if the air itself is infused with ancient magic and forgotten lore  The lighting effect is crucial to the mood and atmosphere of the scene  The logo is illuminated from below by a dim, red light, casting deep shadows across the room and adding to the sense of mystery and danger  The overall atmosphere is one of intrigue and danger, with a sense that the viewer has stumbled upon something forbidden and powerful  The logo is a symbol of the secrets that lie hidden within the lair, a key to unlocking ancient knowledge and arcane power  The mysterious lighting effect enhances the logos enigmatic quality, casting it in a sinister light that hints at the danger and power that lie within  The dim illumination adds to the sense of movement and life within the logo, as if it is a living entity that has been summoned from the depths of history  In conclusion, the logo for JK1967 is a mysterious and enigmatic design, shrouded in ancient secrets and hidden knowledge  The scene is set in a dark and eerie lair, with an ominous mood that [   ]",4/29/2023
newbies-73,1.07E+18,"A colorful collage of bespoke boxes in various shapes, sizes, and materials, with a price tag and a magnifying glass in the corner  -",4/29/2023
newbies-73,3.89E+17,"Napoleon dressed in Balenciaga and a few gold chains walking down a busy street in Paris, hyper realistic, 4k -",4/29/2023
newbies-73,7.53E+17,I went to the beach today and saw a sea seal,4/29/2023
newbies-73,1.01E+18,beautiful landscape painting from charles bridge Hamburg in style of monet -,4/29/2023
newbies-73,1.09E+18,beautiful landscape painting from charles bridge Prague in style of monet -,4/29/2023
newbies-73,3.89E+17,"Harry Potter dressed as a fireman flying on a broomstick in the direction of the moon, hyper realistic, 4k -",4/29/2023
newbies-73,1.09E+18,beautiful landscape imagine from charles bridge Prague in style of monet -,4/29/2023
newbies-73,1.09E+18,beautiful landscape imagine from charles bridge Prague in style of monet -,4/29/2023
newbies-73,1.10E+18,"jesus about to throw a ping pong ball across a table set up with red solo cups for beer pong, in a frat house, 35mm, photorealistic, Canon EOS 5D Mark IV DSLR, f/5 6 apertur, ISO 100 -",4/29/2023
newbies-73,1.10E+18,"jesus chugging a beer, in a frat house and a painting of jesus is behind him, daytime and holy light shining on jesus, jesus and his 35mm, photorealistic, Canon EOS 5D Mark IV DSLR, f/5 6 apertur, ISO 100 -",4/29/2023
newbies-26,1.10E+18,"relistic photo of adorable dog sitting next to white 4 5 ratio blank frame mockup, photorealistic, stock photography, photograph  no watermark, no words -",4/29/2023
newbies-26,8.88E+17,"Wide angle, supermodel in the studio wearing a birds dress, incredible light effects, photography, high quality, shot by tim walker, harpers Baazar, -",4/29/2023
newbies-26,8.88E+17,"Medium white birds  Covered womans head, Void, vast emptiness room, 8k -",4/29/2023
newbies-26,8.88E+17,"Wide angle, white birds  womans head  Void, vast emptiness room, 8k -",4/29/2023
newbies-26,7.65E+17,front view of a sugar skull in day of the dead colors and patterns on a black background -,4/29/2023
newbies-26,7.30E+17,"2023 Ford Mustang Dark Horse in grabber blue color, background white, hyperrealistic -",4/29/2023
newbies-26,4.78E+17,"querulous, surreal, zaffre, fantasy, the Halong bay in the future with planets and shooting stars, balloons , light red sky , golden hour, solarpunk, hyperrealistic, photorealistic -",4/29/2023
newbies-26,8.07E+17,"A surrealistic picture with the subject of energy and waves, depicting a dark blue ocean with towering waves crashing against a bright red sky filled with lightning bolts, a lone surfer riding one of the massive waves, a sense of power and danger in the air, Sculpture, carved out of blue agate stone, -",4/29/2023
newbies-26,4.78E+17,"querulous, surreal, zaffre, fantasy, the Halong bay in the future with planets and shooting stars, baloons and flying boats, light red sky , golden hour, solarpunk, hyperrealistic, photorealistic -",4/29/2023
newbies-26,1.10E+18,"adorable dog sitting next to white 4 5 ratio blank frame mockup, in modern interior, photorealistic, stock photography, photograph  no watermark, no words -",4/29/2023
newbies-26,8.88E+17,"White birds flying  Covered womans head, empty room, 8k -",4/29/2023
newbies-26,1.10E+18,"/1958 movie The Fly, man with the head of a fly, terrified as he is attacked by a massive spider, the man with the head of a fly is caught in the spiderâ€™s web, screaming â€˜help me help meâ€™, black and white hyper realistic 1950s style colour photograph",4/29/2023
newbies-26,8.88E+17,"Fashion aesthetic  Luxury lifestyle girly  full body photography  photography in the style of Annie Leibovitz  forest  dark, photorealistic, hyper realistic, 8k, -",4/29/2023
newbies-26,4.78E+17,"querulous, surreal, zaffre, fantasy, the Halong bay in the future with planets and shooting stars, light red sky , golden hour, solarpunk, hyperrealistic, photorealistic -",4/29/2023
newbies-26,8.07E+17,"A dreamlike image with the subject of energy and waves, presenting a tranquil pond in a forest clearing, surrounded by trees with colorful autumn leaves, the surface of the water covered in a misty haze, with gentle ripples and waves emanating from the center, creating a soothing and peaceful atmosphere, Painting, watercolor on rice paper, -",4/29/2023
newbies-26,4.78E+17,"querulous, surreal, zaffre, fantasy, the Halong bay in the future with planets and shooting stars, golden hour, solarpunk, hyperrealistic, photorealistic -",4/29/2023
newbies-26,1.10E+18,surreal image of a frog shopping -,4/29/2023
newbies-26,7.04E+17,"Sean Connery, holding up an iPhone, tuxedos hanging in the background, -",4/29/2023
newbies-26,4.78E+17,"effulgent, fantasy, a 21 year old hot and cute attractive french girl with long blue liquid and translucent curly ginger hair looking like Scarlet Johansson with a striking red kimono and a golden hairpin, surrounded by blooming cherry blossom trees, standing on a wooden bridge over a serene pond with colorful koi fish swimming beneath, Illustration, watercolor,art by Luis Royo -",4/29/2023
newbies-26,4.78E+17,"effulgent, fantasy, a 21 year old hot and cute attractive french girl with long blue liquid and translucent curly ginger hair looking like Scarlet Johansson with a striking red kimono and a golden hairpin, surrounded by blooming cherry blossom trees, standing on a wooden bridge over a serene pond with colorful koi fish swimming beneath, Illustration, watercolor,art by Luis Royo -",4/29/2023
newbies-56,1.09E+18,hispanic woman with quirky glasses talking on retro phone in living room with leaky ceiling  Holding bucket  Rolling her eyes ,4/29/2023
newbies-56,1.10E+18,"Old man sitting on the sidewalk, sunset, large buildings, anime",4/29/2023
newbies-56,1.10E+18,"Old man sitting on the sidewalk, sunset, large buildings, inime",4/29/2023
newbies-56,1.10E+18,"Old man sitting on the sidewalk, sunset, large buildings, cardboard",4/29/2023
newbies-56,2.54E+17,"anao jpg beer bar logo, nerd, fantasy, medieval, dwarf, d&d, 2d",4/29/2023
newbies-56,3.63E+17,Bitcoin,4/29/2023
newbies-56,3.63E+17,mastering Bitcoin,4/29/2023
newbies-56,1.09E+18,the ocean pretty and blue,4/29/2023
newbies-56,1.09E+18,"a female afro-american woman in her forties, looking forward  Wearing stylish glasses, she looks quirky  Wes Anderson style ",4/29/2023
newbies-56,7.76E+17,a photorealistic image of steven rudolph -,4/29/2023
newbies-56,7.55E+17,"an atrium glass dome with a long glass corridor, with lots of tropical plants, including large birds of paradise, palm, and more  The dome and corridor have a large pool that spans 50 meters  The pool is run through a filter of natural plants  Half of the pool has plants on the side of it  Very bright ",4/29/2023
newbies-56,1.01E+18,"hands with long claws reaching out of black smoke blurred background for dnd, grey fantasy art -",4/29/2023
newbies-56,1.01E+18,"blurred hands with long claws reaching out of black smoke blurred background for dnd, grey fantasy art -",4/29/2023
newbies-56,8.36E+17,"half body photo of Naomi Campbell in yoga pose  Herb Ritts captured her from the side  She is looking surprised, sideways towards the camera  Her black, and straight hair is wet and flowing down towards the ground  Focus on eyes  photographed by Herb Ritts  Camera  Hasselblad X2D 100C  50mm lens   Black and white photography with high contrasts  Heavy Studio light  Photo realistic  -",4/29/2023
newbies-56,8.36E+17,"full body, black and white photography of a female Mexican model doing yoga pose  Herb Ritts captured her from the side  She is looking surprised, sideways towards the camera  Her black, and straight hair is wet and flowing down towards the ground  photographed by Herb Ritts  Camera  Hasselblad X2D 100C  50mm lens  Black and white photography with high contrasts  Studio light  Photo realistic  -",4/29/2023
newbies-56,8.36E+17,"full body, fine art photo of a female colored skin model doing yoga, cobra pose  Herb Ritts captured her from the side  She is looking surprised, sideways towards the camera  Her black, and straight hair is wet and flowing down towards the ground  photographed by Herb Ritts  Camera  Hasselblad X2D 100C  50mm lens   Black and white photography with high contrasts  Studio light  Photo realistic  -",4/29/2023
newbies-56,1.09E+18,messi in berlin celebrating with a beer -,4/29/2023
newbies-86,5.21E+17,"Create a surrealistic art of Alakazam from Pokemon, colorful, 8k",4/29/2023
newbies-86,5.21E+17,"create a surrealistic art of Abra from Pokemon, meditating, colorful, 8k",4/29/2023
newbies-86,5.21E+17,"Create a colorful art featuring Abra from Pokemon, meditating, 8k",4/29/2023
newbies-86,5.21E+17,"Create a surrealistic art with Gengar from Pokemon, a lot of colors, 8k,",4/29/2023
newbies-86,5.21E+17,"create a realistic photo of someone that looks exactly as Liliana from magic the gathering, 8k, top cor 45 mm f/16, 4k -",4/29/2023
newbies-86,5.21E+17,"create a realistic photo of Liliana from magic the gathering, in fighting position, 8k, top cor 45 mm f/16, 4k -",4/29/2023
newbies-86,1.08E+18,you are artificial intelligence concept,4/29/2023
newbies-86,1.09E+18,"Generate an image of a gymastic woman jumping, with a sense of thrill and excitement and a focus on adventure and adrenaline, set in regensburg  hyper-realistic, cinematic lighting -",4/29/2023
newbies-86,5.21E+17,"Create a realistic photo of Gautama Siddharta, sitting under a tree, meditating, early morning, sunrise, 8k, top cor 45 mm f/16, 4k -",4/29/2023
newbies-86,5.21E+17,"create a realistic photo of a croissant on a table, coffee, Paris street background, sunrise, 8k, top cor 45 mm f/16, 4k -",4/29/2023
newbies-86,2.28E+17,an ancient golden dragon signet,4/29/2023
newbies-86,1.09E+18,three greek columns standing together by ruins  v4,4/29/2023
newbies-113,1.10E+18,"only face unicorn coloring book for kids, bakground black and white, enchanted forest, kawaii eyes style,",4/29/2023
newbies-113,1.10E+18,"Fox plays with a fox cub, heart shape, stylized, photorealism, wood carving with bark",4/29/2023
newbies-113,3.82E+17,very good looking korean girl showing big chest,4/29/2023
newbies-113,2.42E+17,"monitors, screenlight, dark environment, hooded male, red short beard, headset, matrix, logo style",4/29/2023
newbies-113,1.09E+18,Light and airy room  Dark wainscot  White walls with dark wainscot  molding  White oak classic dresser  A monstera  Brass  White walls and dark wainscot  Front view  Editorial photo  Mockup ready -,4/29/2023
newbies-113,4.95E+17,"hyper realistic image of one lion close up, McDonalds parking lot for the body, white background, abstract elements, dripping art, -",4/29/2023
newbies-113,1.10E+18,"coloring book for toddlers with a unicorn black and white background, enchanted forest, waterfall with mystical river, with small mushrooms and flowers, rainbow, spring",4/29/2023
newbies-113,1.10E+18,"coloring book for children with a unicorn black and white background, enchanted forest, waterfall with mystical river, with small mushrooms and flowers, rainbow, spring",4/29/2023
newbies-113,1.04E+18,in the style of Scott synder from D C comics a brown lifeless planet floating in the middle of space purple and blue universe with trash orbiting the planet and with a dying sun in the distance surounded by stars losing their shine,4/29/2023
newbies-113,1.09E+18,"hyper realistic image of one chestnut horse close up, from neck up, highly detailed fur, mountains and forests for the body, white background, abstract elements, dripping black and gold paint, -",4/29/2023
newbies-113,1.10E+18,"An interior design magazine quality photograph of a spacious, bright living room with high ceilings  The room has floor to ceiling windows with black metal frame  It is decorated in a wabi sabi style with some rustic elements  The sofa is modular and L shaped with clean lines in sandy beige tones  The sofa is facing a large Calacatta marble fireplace  The overal colour scheme is light neutral  There are some large pottery pieces aestetically placed around the room  The orientation of the room is south-west  It is overlooking a lush garden full of tropical plants and trees, but the sun is still piercing through the leaves and creates lovely, ambient shadows in the room  -",4/29/2023
newbies-113,3.82E+17,putin cleaning the toilet,4/29/2023
newbies-113,4.95E+17,"hyper realistic image of one tiger close up, mountains and forests for the body, white background, abstract elements, dripping art, -",4/29/2023
newbies-113,3.82E+17,donald trump smellig the toilet,4/29/2023
newbies-113,1.10E+18,"the bald eagle clock is decorated with a blue bird, in the style of eroded surfaces, varying wood grains, diorama, relief, scetch -",4/29/2023
newbies-113,7.01E+17,"Photorealistic portred full body, stunningly beautiful Salma Hayek, might body, armor, sword, power, ziggurat background, Photo shoot, Unreal Engine 5, Cinema, Ultra wide angle, Depth of field, Super detail , Fine details, Fabric texture, Unreal Engine, Cinematography, Editorial photography, Photography Megapixel, Pro Photo RGB, VR, Single Frame, Good, Ambient, Half Light, Backlight, Natural Light, Incandescent Light, Optical Fiber, Dark Light, Cinematic Light, Studio Light, Soft Light, Ambient Light, Contrast Light, Beautiful Light, Spot Light , Ambient Light, Traced Screen Volumetric Light, Global Illumination, Optics, Beam Traced Global Illumination, Optics, Ray Traced Illumination, Glow, Shadows, Rough Image, Glow, Ray Traced Reflections, Slit Reflections, Spatial Reflection Screen, Diffraction Gradation , chromatic aberration, GB ent offset, scan lines, ray tracing, ray tracing, ambient light, shading, anti-aliasing, FKAA, TXAA, RTX, SSAO, shaders, OpenGL shaders, GLSL shaders, post-processing, post-processing, cell shading, tonemapping, CGI, Visual Effects, Sound Effects, Incredibly Detailed and Complex, Hyper Max, Elegant, Hyper Realistic, Super Detailed, Dynamic Pose, Photos, Hyper Realistic, 3D, Photo Realistic, Ultra Realistic, Super Detailed, Intricate Detailing, 8K, Super Detailed, Background Shading, Volumetric Lighting, High contrast, HDR, ar16 9 s750 v5 -",4/29/2023
newbies-113,3.82E+17,donald trump chocking on kinder egg,4/29/2023
newbies-113,2.42E+17,"monitors, screenlight, dark environment, hooded male, small red beard, headset, matrix, pit viper sunglasses",4/29/2023
newbies-113,3.82E+17,donald trump eating kinder egg while on trip to europe,4/29/2023
newbies-113,4.95E+17,"hyper realistic image of one skateboarder close up, new york city skyline for the body, white background, abstract elements, dripping art, -",4/29/2023
newbies-113,1.09E+18,"hyper realistic image of one horse close up, mountains and forests for the body, white background, abstract elements, dripping art, -",4/29/2023
newbies-113,1.10E+18,"An enchanted forest with a unicorn, waterfall with mystical river, with little mushrooms and flowers, coloring book for children, black and white background, rainbow, spring",4/29/2023
newbies-113,3.82E+17,chinese world leader making peace with taiwan,4/29/2023
newbies-113,2.42E+17,"monitors, screenlight, dark environment, hooded male, red beard, headset, matrix",4/29/2023
newbies-113,1.10E+18,a girl chained to a car seat in a huge empty black room,4/29/2023
newbies-113,3.82E+17,"chinese, russian and america world leaders skateboarding with other skateboarders",4/29/2023
newbies-113,3.82E+17,putin feeding donald trump with a spoon,4/29/2023
newbies-113,7.45E+17,"roman pantheon in avengers and tron style  Photo shoot, Unreal Engine 5, Cinema, Ultra wide angle, Depth of field, Super detail , Fine details, Fabric texture, Unreal Engine, Cinematography, Editorial photography, Photography Megapixel, Pro Photo RGB, VR, Single Frame, Good, Ambient, Half Light, Backlight, Natural Light, Incandescent Light, Optical Fiber, Dark Light, Cinematic Light, Studio Light, Soft Light, Ambient Light, Contrast Light, Beautiful Light, Spot Light , Ambient Light, Traced Screen Volumetric Light, Global Illumination, Optics, Beam Traced Global Illumination, Optics, Ray Traced Illumination, Glow, Shadows, Rough Image, Glow, Ray Traced Reflections, Slit Reflections, Spatial Reflection Screen, Diffraction Gradation , chromatic aberration, GB ent offset, scan lines, ray tracing, ray tracing, ambient light, shading, anti-aliasing, FKAA, TXAA, RTX, SSAO, shaders, OpenGL shaders, GLSL shaders, post-processing, post-processing, cell shading, tonemapping, CGI, Visual Effects, Sound Effects, Incredibly Detailed and Complex, Hyper Max, Elegant, Hyper Realistic, Super Detailed, Dynamic Pose, Photos, Hyper Realistic, 3D, Photo Realistic, Ultra Realistic, Super Detailed, Intricate Detailing, 8K, Super Detailed, Background Shading, Volumetric Lighting, High contrast, HDR, ar16 9 s750 v5 -",4/29/2023
newbies-113,3.82E+17,donald trump as unicorn,4/29/2023
newbies-113,3.82E+17,"chinese, russian and america world leaders skateboarding together",4/29/2023
newbies-113,1.10E+18,"Watercolor winter Clipart, Minimalist winter Watercolor, Ikebana Clipart, Separated design, 8k -",4/29/2023
newbies-113,7.45E+17,"roman forum in avengers and tron style  Photo shoot, Unreal Engine 5, Cinema, Ultra wide angle, Depth of field, Super detail , Fine details, Fabric texture, Unreal Engine, Cinematography, Editorial photography, Photography Megapixel, Pro Photo RGB, VR, Single Frame, Good, Ambient, Half Light, Backlight, Natural Light, Incandescent Light, Optical Fiber, Dark Light, Cinematic Light, Studio Light, Soft Light, Ambient Light, Contrast Light, Beautiful Light, Spot Light , Ambient Light, Traced Screen Volumetric Light, Global Illumination, Optics, Beam Traced Global Illumination, Optics, Ray Traced Illumination, Glow, Shadows, Rough Image, Glow, Ray Traced Reflections, Slit Reflections, Spatial Reflection Screen, Diffraction Gradation , chromatic aberration, GB ent offset, scan lines, ray tracing, ray tracing, ambient light, shading, anti-aliasing, FKAA, TXAA, RTX, SSAO, shaders, OpenGL shaders, GLSL shaders, post-processing, post-processing, cell shading, tonemapping, CGI, Visual Effects, Sound Effects, Incredibly Detailed and Complex, Hyper Max, Elegant, Hyper Realistic, Super Detailed, Dynamic Pose, Photos, Hyper Realistic, 3D, Photo Realistic, Ultra Realistic, Super Detailed, Intricate Detailing, 8K, Super Detailed, Background Shading, Volumetric Lighting, High contrast, HDR, ar16 9 s750 v5 -",4/29/2023
newbies-113,3.82E+17,chinese country leader skateboarding with kids,4/29/2023
newbies-113,1.09E+18,"hyper realistic image of two horses running close up, abstract, black and gold, elegant and royal, artisticly colored, white background, 4k, -",4/29/2023
newbies-143,1.05E+18,"a very far off, panoramic view of a land of candy, and a candy land town, full of buildings that are made of candy, pixar, disney, 8k, illustration, photorealistic, realistic depth of field, unreal engine 5, ray tracing, hyperrealistic, photography, cinematic, Super detailed, Cinematic Lighting, FKAA, TXAA, RTX, SSAO, Post Processing, Post - Production, CGI, VFX, SFX, Full color, HDR, Realistic, 8k, Unreal Engine 5, Cinematic, Color Grading, portrait Photography, Shot on 50mm lens, Ultra - Wide Angle, Depth of Field, hyper - detailed, beautifully color - coded, insane details, intricate details, beautifully color graded, Unreal Engine, Cinematic, Color Grading, Editorial Photography, Photography, Photoshoot, Shot on 70mm lens, Depth of Field, Bokeh, DOF, Tilt Blur, Shutter Speed 1/ 1000, F/ 22, White Balance, 32k, Super - Resolution, Megapixel, ProPhoto RGB, VR, Lonely, Good, Massive, Halfrear Lighting, Backlight, Natural Lighting, Incandescent, Optical Fiber, Moody Lighting, Cinematic Lighting, Studio Lighting, Soft Lighting, Volumetric, Contre - Jour, Beautiful Lighting, Accent Lighting, Global Illumination, Ray Tracing Global Illumination, Optics, Scattering, Glowing, Shadows, Rough, Shimmering, Ray Tracing Reflections, Lumen Reflections, Screen Space Reflections, Diffraction Grading, Chromatic Aberration, GB Displacement, Scan Lines, Ray Traced, Ray Tracing Ambient Occlusion, Anti - Aliasing, FKAA, TXAA, RTX, SSAO, Shaders, OpenGL - Shaders, GLSL - Shaders, Post Processing, Post - Production, Cel Shading, Hyperrealistic Sharp focus Rim lighting Soft lighting Volumetric Surreal Realistic CGI Fantastic backlight HDR Studio light, Tone Mapping, CGI, VFX, SFX, insanely detailed and intricate, hypermaximalist",4/29/2023
newbies-143,1.01E+18,a man with a 20 years old having white fringe hair and traces of the golden magic on the body wearing a armor a Golden eyes having a freckles a realistic anime texture,4/29/2023
newbies-143,1.08E+18,puppies posing for picture,4/29/2023
newbies-143,7.02E+16,"a retro style poster of the 2023 Napoli roster, showing only the jerseys with player names on the back  use muted colors -",4/29/2023
newbies-143,1.01E+18,a man with a 20 years old having white friege hair and traces of the golden magic on the body wearing a armor a Golden eyes having a freckles a realistic anime texture,4/29/2023
newbies-143,1.01E+18,a man with a white friege hair a traÃ§os of the air magic on the body wearing a armor a blue eyes having a freckles a realistic anime texture,4/29/2023
newbies-143,1.08E+18,puppies playing in backyard,4/29/2023
newbies-143,1.01E+18,a man with 20 years old have a Black friege hair a traÃ§os of the magic on the body wearing a armor a red eyes having a freckles a realistic anime texture,4/29/2023
newbies-143,1.08E+18,"Ancient Japanese Crane sand statue  Attacking pose  There is no background  High-key lighting, global illumination, photo realistic, intricate details, cinematic, 4k, ultra detail, ultra realistic, rendered by awesomeness, insanely detailed and intricate, hyper maximalist, elegant, dynamic pose, photography, volumetric, ultra-detailed, intricate details, super detailed, ambient, 8K, -",4/29/2023
newbies-143,1.01E+18,a man with a Black friege hair a traÃ§os of the magic on the body wearing a armor a red eyes having a freckles,4/29/2023
newbies-173,8.18E+17,a photorealistic colour photo of a british Asian physiotherapist treating a middle aged man who is recovering from a stroke in a modern hospital taken with Nikon d1000 portrait,4/29/2023
newbies-173,4.77E+17,"just an image focused on an open door in small American house with a hallway in the background, in the style of animated gifs, flat colors, close up, jessie arms botke, linear outlines, donald pass -",4/29/2023
newbies-173,8.18E+17,a realistic colour photo of a british Asian physiotherapist treating a middle aged man who is recovering from a stroke in a modern hospital,4/29/2023
newbies-173,9.81E+17,high value man in suite with blurry background full of lines and trails of speed standing in large city with stacks of money ,4/29/2023
newbies-173,1.05E+18,"a realistic colour photo in the style of Warren Kirk photography of a community hall meeting, Western Sydney, 1990s, Leica S3 medium format camera, -",4/29/2023
newbies-173,1.05E+18,"a realistic colour photo in the style of Warren Kirk photography of teenage boys tagging graffiti in a concrete storm drain tunnel, Western Sydney, 1990s, Leica S3 medium format camera, -",4/29/2023
