Prompt,Dominant_Topic,Keywords
luchador mask that resembles a lion  Must have openings for mouth and eyes ,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
real dragon on medieval chateau in the sky  ,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
young modern girl  street casual style  unloading with holy symbols  modern assault rifle    ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
the houses are on either side of the road  in the style of marble sculpture  alla prima  panorama  lightbox  patience of a saint  detailed marine views  strong chiaroscuro  ,4,"image, colors, create, scene, use, color, sense, lighting, atmosphere, details"
a minimalist logo style stork bird with a blanket in its beak  Red background v 5  ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
pulp illustration  70â€™s style  oil painting  black dealer  High detail   ,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
Grainy CCTV footage shot from an overhead camera in the corner of the room filming a woman cleaning with a cordless vacuum machine the laboratory   ,2,"room, house, fire, made, living, view, side, area, city, background"
Jean michael basquiat  evil  oil paint  red eyes  full body shot,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
A photorealistic pair of Skechers  based on traditional Phulkari embroidery ,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
 EXTERNALURL vinyl realistic 4k art,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
detailed purple rose  royal blue heart infused background  40k production  ,2,"room, house, fire, made, living, view, side, area, city, background"
chibi demon boy with curly high top fade  white background  ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
photo  4 tabletop role playing game young white male and female players in casual clothes at the table with sheets and D&D dice  players excited and surprised  players look at one of them  he is game master  one player points at master surprised  master tells a suspense story  master has a tabletop game screen  in the center  cloud with vision of 3 fantasy characters fighting a dragon in a dungeon  ,1,"design, :, style, logo, glass, hand, one, background, like, two"
lightworker holding iridescent bubble in a world destroyed,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
tiger that is green with white stripes next to pool table,2,"room, house, fire, made, living, view, side, area, city, background"
watercolour beautiful cactus  delicate  seamles pattern  ,1,"design, :, style, logo, glass, hand, one, background, like, two"
 EXTERNALURL  by William Wegman  ,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
sophisticated watercolor circular logo in the style of van gogh  floral border including beautiful flowers and eucalyptus stems  beautiful and quaint white farmhouse with a front porch  ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
landscape fabric  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
old fashioned tv shows scheme of h 265 videocodec  there are wires around tv  some of wires connected to TV  white background,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
A black and white sticker of a giant panda eating bamboo is inspired by the works of Ansel Adams  The image is captured with a 50mm lens  and the focus is on the pandas face  which is partially hidden behind the bamboo leaves  The texture of the leaves is clearly visible  with the lines and patterns adding depth to the image  The black and white tones create a classic look  with a slight contrast that enhances the details  The pandas expression is peaceful  with a sense of tranquility emanating from the image  The lighting is natural  with the sun shining through the leaves  casting soft shadows on the pandas face   ,4,"image, colors, create, scene, use, color, sense, lighting, atmosphere, details"
colorful Shih tzu,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
russian kosmonaut on the moon  spaceship  ussr flag  photorealistic  sad  danger   ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
someone recognizing the signs of mental health  professional  behavior  mood  physical symptoms  white transparent background,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
Anime art  high upper angle upper body portrait of a long haired princess girl look back in a nightstreet  crying  in the style of ross tran  vray  light violet and gold  golden age illustrations  andrzej sykut  bold us of light  eye   catching detail  intricate embellishments  enchanted atmosphere  strong multi   color bokeh light  ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
Create AI generated 3D art sculpture using Midjourneys AI art generator ,2,"room, house, fire, made, living, view, side, area, city, background"
Group of kids having fun on a putting green with red flag in the hole  cartoon style  bright vivid colors  cute  ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
anime indian woman soldier carrying two futuristic laser riffles powered by a large backpack  lavender armour  energy portal in the background  deadly  energetic  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
jasper jones 117number  cartoon digital art  oil on canvas  trending on artstation  octane render,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
Grotesque fashion movie scene screengrab of Serena van der Woodsen from Gossip Girl wearing a black vinyl gown with exaggerated puffy sleeves and a headpiece made of twisted metal  Balenciaga commercial  ,2,"room, house, fire, made, living, view, side, area, city, background"
A serene Ram 2500 Off Road parked at the edge of a mountain overlook  depicted in a dreamy watercolor style with soft  muted colors  The mood is peaceful and contemplative  with the truck serving as a symbol of freedom and exploration  The lighting is soft and diffuse  with a warm glow from the setting sun  T shirt design graphic  vector  contour  white background  ,4,"image, colors, create, scene, use, color, sense, lighting, atmosphere, details"
A boy hides after seeing a terrible zombie realistic 16 9,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
Leonardo DiCaprio taking a selfie with a GoPro on top of starship  fish eye lens  high detail  ultra realistic  cinematic lighting  portrait painting  photorealistic  Color Grading  portrait Photography  hyper   detailed  beautifully color graded  Unreal Engine5  Cinematic 8K  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
a movie artwork of the devil holding angels on leash in front of the illuminati pyramid showing a dark city  red light  like a movie poster  ultra realist  8k  ,1,"design, :, style, logo, glass, hand, one, background, like, two"
white background texture HD result  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
full body beautiful Priestess with blond hair  holding a crystal chalice  on the top of a hill in medieval Avalon  in the background a river and lands full of nature  acrylic painting style  sunrise light  ethereal  dynamic pose  ,2,"room, house, fire, made, living, view, side, area, city, background"
Digital art  photorealistic upper angle shot of a blonde girl in the night  looking to the viewer  wearing a transparent bejewelled leather dress  long hair  anime style  delicate miniatures  sharp focus  in the style of  andrzej sykut  WLOP  dreamy  moody  flaring lighting in violet and golden  multicolour lens flares  HDR  vray  ,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
kitten fell asleep on a cloud  sunset  soft light  long shot  realistic  high quality,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
shabby chic,2,"room, house, fire, made, living, view, side, area, city, background"
an old  falling apart  weathered statue covered in moss made of dark grey granite of an old man with a beard  full body  He is holding a clock  In front of the statue is a circular  highly polished  bronze dish  The mans features have been worn away and are hardly distinguishable  The statue is inside of a large  dank room  dimly lit with torchlight  realistic 16k ar 16 9,2,"room, house, fire, made, living, view, side, area, city, background"
deadpool big head toy black on white background simple lines 2d vector svg,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
us marine holding a US peace flag  cartoon for stickers,2,"room, house, fire, made, living, view, side, area, city, background"
 EXTERNALURL  EXTERNALURL3  future  ultra detailed  ultrarealistic  air zoom  futuristic soccer cleat  futuristic sprint spike 8k  ,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
hip hop cypher  dudes standing around in a circle performing their best rap freestyles  multicolored  psychedelic feel  connected  urban skyline  cityview  Cinematic  atmospheric  psychedelic visuals  visual narcotics  abstract  intricate linework  otherworldly   ,2,"room, house, fire, made, living, view, side, area, city, background"
 EXTERNALURL red jacket black sleeves,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
 EXTERNALURL salad multiple colors 8k   no background  ,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
oil painting of a chinese soldier in a dovecote with a pigeon    Antiquity    high dÃ©finition  ,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
An 80s ski poster featuring a single climber ascending the west buttress of denali with a low summer sun casting orange rays across the mountains,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
Ryan Gosling in Blade Runner 2049,2,"room, house, fire, made, living, view, side, area, city, background"
Creation of Disrupted Forms  Realistic fashion shoot  lookbook  paris collection  Avant garde fashion  Red  art fashion  photography  background White back  Full body shoot  cool France woman in sunglasses   ,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
a white man in his 30s with shaved hair and a scruffy brown beard  wearing a flannel shirt  jeans and boots  large gauges in his ears  bright blue eyes  working on the engine of an old mustang   parked in a gravel driveway out in the country of a midwestern town,2,"room, house, fire, made, living, view, side, area, city, background"
Beautiful tall black lady wearing yellow green and red  Long curly hair posing for a full body photograph  realistic,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
conceptul art  a vast forest  in that forest 10 children play outdoor games  with jumping  running  smile all children hair in black  4k  anime  fantasy  in the style of Baten Kaitos  detailed,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
beautiful eyes  different races  shinning  sacred  cosmos  organic  horizontal layout  ,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
llustrations of popular food and drink items  such as pizza  coffee  beer  cupcakes  or tacos  animated  cute  rendered,4,"image, colors, create, scene, use, color, sense, lighting, atmosphere, details"
trippy 70s girls awakening imagination of mind vision  cinematic  creative  clouds and sun  colourful  ,4,"image, colors, create, scene, use, color, sense, lighting, atmosphere, details"
crabapple blossoms line drawing logo style black and white high contrast,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
A logo with the letters LAB for a research laboratory on innovative  ecological and resilient building facades  Simple and elegant font  grey and red color  Raw and natural materiality,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
a stone with the word Definition on it,1,"design, :, style, logo, glass, hand, one, background, like, two"
logo similar to the red seige logo but with a knight chess piece  ,1,"design, :, style, logo, glass, hand, one, background, like, two"
a student sitting in front of a brick wall  with headphones and a laptop computer  Large format photography  wide shot  8x10  stunning light  film grain  hyperreal photorealism  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
simplified flat illustration of the side view of a classic red apple with a bite taken out of it  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
a bullet shooting a glass full of wine exploding inside a wine bar with people drinking their beverages,1,"design, :, style, logo, glass, hand, one, background, like, two"
cartoon image of planet Jupiter  stars in background,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
a logo with the letters DTR variated in ancient army in a flag in a desolated battle field  ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
Bubble tea shop with logo   Bonsai tree  ,4,"image, colors, create, scene, use, color, sense, lighting, atmosphere, details"
dainty  extremly detailed  fine sketch of a broccoli growing out of a golf hole on a putting green  With a golf flag stick coming out of the head of broccoli  There will be extra detail applied to the simplicity of this logo ,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
Mer by Hyukoh is a song in Korean language that expresses feelings of loneliness and longing  The lyrics talk about a person who is wandering aimlessly through the streets  searching for meaning and purpose in their life  The song talks about the struggles of modern life and the difficulty of finding ones place in the world  The chorus repeats the phrase mer  which seems to be a made up word that represents the speakers frustration and confusion  Overall  the song has a melancholic and introspective tone  with a sense of yearning for something more   ,1,"design, :, style, logo, glass, hand, one, background, like, two"
a draw of cthulhu inpsychedelic art style  bold lines  gig poster art  in the draw see cthulhu holding a mug of beer,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
Marilyn Monroe  ,2,"room, house, fire, made, living, view, side, area, city, background"
a modern landscape architecture design with grassroof and integrated with the landscape in the latvian grassy bog  Designed by BIG bjarke ingels group  Photorealistic  ,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
 EXTERNALURL 3d cartoon or animation  cute and happy or smiling  on white background,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
group of 4 cottingley fairies  vintage Victorian style sepia photograph  high resolution,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
psp black silver black background  very high quality  water explosion,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
a small sustainable branded stand of an important alcohol brand to be used in an international trade show about sustanability  materials should not be wood but paper  ,4,"image, colors, create, scene, use, color, sense, lighting, atmosphere, details"
As dawn breaks  the sky slowly awakens  painting the horizon with mesmerizing hues of pink and orange  A man sits with his back turned to the camera on the warm  powdery sand  feeling the gentle sea breeze  Before him  the crystal clear turquoise water gently laps at the shore  hyper realistic  4k  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
Fenrir,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
I saw a great white throne and Him who was seated on it  REalistic  Cinematic lighting,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
UI UX mobile app card component with light and vibrants colors and wve shape,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
corporate jet    max headroom     hypercolor     symmetrical     glitch background  ,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
 EXTERNALURL   I want you to make a menu for screenshots in restaurants  I want them specifically for French tacos  I will attach a picture for you  so you can take the idea from it,1,"design, :, style, logo, glass, hand, one, background, like, two"
a comic book page with multiple images  a group of men hunters with rifles hunting in the forest  river  ,2,"room, house, fire, made, living, view, side, area, city, background"
food sausage comic style  with sunglassed and cap,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
 EXTERNALURL  EXTERNALURLrab hand + crab hat + london pub + beer + photo taken by David Lachapelle + ultra realistc  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
A realistic oil painting of young Jennifer Connelly wearing Kimono in Japan  in the style of the Italian Renaissance painter Raphael  front view  looking at the camera  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
 EXTERNALURL photo  kitchen similar to this image with the same design and style  interior  sunny  interior design  wide shot  ,1,"design, :, style, logo, glass, hand, one, background, like, two"
jesus looking to the center of the image smiling stretching his arms beyond the frabrik of reality  4K  realistic  yongsung kim art style,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
 EXTERNALURL ultra realistic backview of a very beautiful smiling girl with blond hair  turning her head towards the camera  very bright lightblue and very colorful background  pastel color bombs  really a lot pastel colorful smokes in the background  ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
vast landscape with a solitary figure standing in the foreground  A beam of light shines from above  Various paths are depicted in vibrant colors  In the distance a balance of justice ,4,"image, colors, create, scene, use, color, sense, lighting, atmosphere, details"
Create a black and white  ultra realistic  extremely artistic wide angle photograph that captures the essence of a bustling 1980s Naples  italy  street at sunset  The scene should include a streetcar making its mid journey stop amidst the lively activity  with palm trees swaying gently in the background  The atmosphere should evoke the vibrant pop culture of the city  with musicians playing their instruments on the sidewalks and people dancing to the rhythmic tunes  The setting sun should cast elongated shadows  adding depth and contrast to the scene  making it a stunning visual representation of the spirited soul of Naples ,4,"image, colors, create, scene, use, color, sense, lighting, atmosphere, details"
Generate an artistic image of a stunning hipster girl at a bustling bar  capturing the essence of the lively atmosphere with a shallow depth of field blurring both the foreground and background  Use a unique perspective with the camera angled down the length of the bar to emphasize the sense of community and socializing  Incorporate a range of warm and cozy colors such as amber and earthy tones to create a welcoming atmosphere  Use a standard 50mm lens to create a natural feel and depth to the image  and add subtle bokeh to the out of focus areas   ,4,"image, colors, create, scene, use, color, sense, lighting, atmosphere, details"
 EXTERNALURL  futuristic 2100 of this iceskating   wood architecture  new one   ,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
 EXTERNALURL random orientation of single toy flower alone made of plastic  realistic colorful  no other items in photo aside from plastic flower  ,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
leaves floating down a river that turns with Japanese maples on the shore,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
predators football team posing for photo,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
 EXTERNALURL white bodw in black rock with appocalyptic sky paolo roversi photography realistic rock appocalyptic sky,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
the campus of yale divinity school being attacked by a giant squid,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
queen elisabeth steampunk  ,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
jamse gurney art  realistic look 3d cute chibi art  chibi in summer  with dark curly hair  summerdress  sunglasses,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
Krampus  the folklore monster  sitting near the fire  holding a large old book  fireplace in background  spooky christmas environment  Photorealistic,2,"room, house, fire, made, living, view, side, area, city, background"
raw triptych  Deep Wide Knee Squat Pose  full body  3 artwork by Hassan Hajjaj   artwork by Mary Sibande   artwork by Viviane Sassen   artwork by Aida Muluneh   artwork by Delphine Diallo   artwork by Ingrid Baars,4,"image, colors, create, scene, use, color, sense, lighting, atmosphere, details"
young modern girl  full body render  street casual style  military  catholic crosses  assault riffle  5 photorealistic  5  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
create a logo of a pot of cajun gumbo  i do not want any lettering  numbers  text or words  only create the logo itself,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
Photorealistic legs in a flowing blue dress  The legs have some bandaids on them with knee pads on a white background,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
baggy glittery pants for wrestling ,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
battle priest from warhammer 40k,2,"room, house, fire, made, living, view, side, area, city, background"
a cute panda outdoors camping  anime style  ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
1980s scene  abstract neon art   kaleidoscope  2 1 4 bit  1 amber  1 chromatic  1 neon lamp  5 RGB  2 3  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
a demon slayer style toyota tacoma sticker  no background,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
 EXTERNALURL keeping mostly photo realistic with some slight ai updates to make it look cool  ,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
watercolour Hibiscus  seamless pattern  well definied  hd  ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
female young dancer on beach  1920s  sepia,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
head of anime woman  listening to music in headphone  white background  bitstream passes throw head of woman  woman`s eyes opened widely,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
the capital letter W illustrated in water color for a little girl with fairies,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
cute panda eating a bowl of noodles sticker white background,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
mystical forest of redwoods with  a spooky pair of eyes glowing in the distance,2,"room, house, fire, made, living, view, side, area, city, background"
diablo dungeon with a circle hanging from the ceiling by a chain  black and white style  line art  goth style  infernal   ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
green skin Young woman in the Forest  Long blue curly hair   ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
networking of family  friends  and colleagues in a professional environment  white background,1,"design, :, style, logo, glass, hand, one, background, like, two"
A hyper realistic photograph of Cleopatra VII  30 BCE   This hyper realistic photograph is shot on a Canon EOS R5 mirrorless camera  coupled with a Canon RF 24 105mm f 4L IS USM lens  renowned for its exceptional sharpness and color rendering capabilities with an aperture of f 4  ISO 400  and a shutter speed of 1 100 sec  This is an extremly high quality photograph  natural light  well lit  vivid  mock up style  realism  high definition  photography style  8K  s 750  q2  v5  ar 9 16,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
Grotesque fashion movie scene screengrab of Blair Waldorf from Gossip Girl wearing a black leather jumpsuit with exaggerated shoulders and a long  flowing black train  Balenciaga commercial  ,2,"room, house, fire, made, living, view, side, area, city, background"
Fantastic and magical landscape  where the pink color is the most present  in the center a young blond girl from behind resembling this girl   EXTERNALURL,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
Kraft wrap bouquet of lavender on white background  ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
ram 2500  mountain  off road  water  illustration  white background  logo  ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
a gold mens wedding ring with an olive branch etching,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
beautiiful wallpaper render 8k cute developer girl   no realitisc  dark brown hair  headphones  in a room   white desktop  two monitors  big windows  sun enter to the room  sun light enter to the room  and plants on thr room ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
create a picture of a beautiful lady wearing red and walking down the path full of sketons growing flowers and mushrooms  make the picture cinematic and dramatic effects  Synthwave  Landscape shot  Add a lot of details  Undertone of the picture is orange and blue  Unreal engine style ,4,"image, colors, create, scene, use, color, sense, lighting, atmosphere, details"
a man fully equiped for skiing but with the head of a polar bear grinning ear to ear,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
Create a stunning portrait of a Rhodesian Ridgeback mix and a pitbull wearing a tutu  showcasing their unique personalities and the beauty of their breed  Use a combination of natural and artificial lighting to highlight their features and create a sense of depth and dimension  Place them in front of a colorful  eye catching backdrop that complements their fur and tutu  and experiment with different angles and compositions to capture the perfect shot  Make sure the photograph is of the highest quality  with crisp details and vibrant colors that showcase the beauty of these amazing animals  V5,4,"image, colors, create, scene, use, color, sense, lighting, atmosphere, details"
conceptul art  books playing like children in the vast forest  pixar style  cartoon  hypermaximalist  ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
Elon Musk dressed as Mr Wonka  futuristic chocolate factory in the background  ultra realistic  highly detailed  4k   ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
Peter griffin hanging from a rocket fired at full speed in the direction of the moon  with a starry background and planets as it was in space and the earth can be seen in the distance  4k  v5  cartoon,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
watercolor illustration of Tiffany studio workers making Tiffany lamps  4k,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
Design packinging for a science company  Boxes to fit a notebook in  4k ar 4 5 v 5 s 750,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
a goldfish with a big brown mustache and aviator sunglasses  in a fish bowl  side profile  solid colors  ,4,"image, colors, create, scene, use, color, sense, lighting, atmosphere, details"
Boutique hotel on the foot of a mountain like middle age Castle,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
two cavemen enjoying beers in a cave,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
two girls drinking a cocktail over a mountain in a martian landscape  the two moons deimos and phobos are high on the horizon and far away the girls there is an abandoned city,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
Ornately stained glass cathedral masterpiece of psilocybe mushrooms  circular  8k  glass  minimal,1,"design, :, style, logo, glass, hand, one, background, like, two"
graffiti painting with two children in blue tops  in the style of bronze and beige  multilayered realism  modular  scratched  whitcomb girls  monumental  fantastical street  ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
LOGO E WITH NORTHERN LIGHT COLOR  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
protoman stands posed shield in hand  scarf flapping  looking very confident and cool  And Mega man stands next to protoman looking poised,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
steam punk praying mantis standing in palm of jade hand macro photography,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
Create an image that captures the melancholic and introspective tone of Mer by Hyukoh  The image should convey a sense of yearning for something more  with an ethereal and dreamlike quality  Use dreamy lighting conditions to create a sense of surrealism  and incorporate a technicolor palette to enhance the dreamy feel   ,4,"image, colors, create, scene, use, color, sense, lighting, atmosphere, details"
wallpainting of Tupac Shakur   ,2,"room, house, fire, made, living, view, side, area, city, background"
a japanese woman with avid glasses drinking coffee in paris,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
late night istanbul,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
prompt God emperor Squirrel  demanding acorns for his populace ,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
a glamorous group of young people board s ship  Photo realistic  fun  aspirational  eclectic  tropical  High detail  sunshine  cinematic lighting ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
warrior becoming a lion  on a dark dystopian battlefield  with the words Transform 16 9,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
Jesus walking on the sea  calming the storm  Realistic  cinematic lighting  documentary style  Depth of Field,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
John Cena eating Ice Cream,1,"design, :, style, logo, glass, hand, one, background, like, two"
pixar style comic sequence of 4 tiles  1  Man looking at computer with piles of paper on desk; 2  Same man with frustrated face; 3  Same man looking up at clock on wall in office; 4  Same man looking at numbers on a spreadsheet on computer screen looking lost,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
Pure black cat  bright blue eyes  sitting proudly  dim lighting  stern eyes,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
diversity day in the c suite  Watercolor ,4,"image, colors, create, scene, use, color, sense, lighting, atmosphere, details"
a patient receiving his pet in an elderly house  Hyperrealistic  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
milky way galaxy with stars and space dust  purple and pink  photo realistic   ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
a tattoo of a forest scene with mountains and a river with a buck in the river looking at the camera,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
maple leafs floating down a windy river in salvador dali style not with his face,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
portrait photo in Editorial style  medium closeup shot  off center  a young  25 years old  silky black hair  Korean man  sitting at a Marble Table  wearing a black gucci black suit and rolex watch  in an Art Deco Dining Room with Velvet  Brass  and Mirror accents  Jewel Toned color pallete  West Elm  Chandelier  Restaurant  Evening  natural lighting  Fujifilm  Luxurious  Historical  4k  â€“ar 16 9 â€“stylize 1000  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
black Labrador Retriever  sitting besides a farmer  wearing Wellington boots  in a field  with a loaded shotgun under his arm     v5     q2,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
adventure time  pixar style  3d characters  one boy and one girl very happy  a spark of blue lightning in between their hands  4k  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
cute pokemons eating pizzas,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
a grus fighting a tiger  etching style  no background    ,2,"room, house, fire, made, living, view, side, area, city, background"
i want you to use a big historical persian door like doors in the mideavial ears doors to protect the city to create for me a design that figures a historical army with armed wild camls entering the city throughout the big door with the leader in the middle ridding a biig camel,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
nighttime view of north america from 21000 miles,2,"room, house, fire, made, living, view, side, area, city, background"
cinematic scene  a large unmanned military vehicle  deploying small robot vehicles  some of the small robot vehicles are still attached to the large vehicle  in a forest battlefield  the drones are fighting enemy vehicles   ,4,"image, colors, create, scene, use, color, sense, lighting, atmosphere, details"
George Floyd as emperor of monkey,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
Man in the appearance of a Carthusian cat  he holds the Carthusian cat in his arms  ultrarealistic  4k,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
logo  simplistic  golden ratio  old fashion cocktail  make the container of the cocktail logo a circle   ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
a older lady in a village seating with her dog in front of her house  very romantic  beautiful  has a vintage feel   shot on a Canon 5D Mark IV with a 50mm 1 8 lens  Detailed  hyperrealistic  lots of details  4k ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
logo looks like a compass  clean  modern,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
neon gamer controls  infused colors  highest detail possible  background blurred with monitors  people  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
tomie kawakami in golf le fleur fashion high detail,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
rebel starlight character nebula action,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
 EXTERNALURL do not change significantly  dice away from center of the table  in the center â€” 3 fantasy characters fighting a dragon in a dungeon in a fog  ,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
