Channel,User Id,Prompt,Timestamp
newbies-143,1.06E+18,a sign made from wooden planks and in the ground on a white background --v 5,2023-04-29T21:36:40.701000+00:00
newbies-143,1.09E+18,"photo realistic image of vast open landscape with trail for hiking, distant mountains for iphone depth effect, moody skies, dark hazy clouds, glowing sun, autumn colors, orange and browns, --quality 5 --ar 9:16",2023-04-29T21:36:19.579000+00:00
newbies-143,2.42E+17,"xHighHopes logo, gamer, streamer, sunglasses, red hair, headset, mullet, pixelated",2023-04-29T21:36:04.365000+00:00
newbies-143,2.29E+17,"bandura , national string instrument of Ukraine, 52 strings , Taras Schevchenko",2023-04-29T21:35:34.124000+00:00
newbies-143,1.01E+18,a man with a defined physique with fringe hair has ice dragon scales on his face being 20 years old a realistic anime texture,2023-04-29T21:35:27.985000+00:00
newbies-143,7.87E+17,"What if the landscape of the movie Avatar: The Way of Water took place in a forest in the state of Mississippi, USA.",2023-04-29T21:35:03.718000+00:00
newbies-143,3.82E+17,"Create a captivating and thought-provoking image that portrays a hidden love story between Jerome Powell and Donald Trump amidst the chaos of money printing and the Capitol riots. Depict Jerome Powell engrossed in the act of printing money, while on Donald Trumps side, illustrate the tumultuous scene of the Capitol riots. In the midst of these conflicting elements, capture the two figures sharing a tender, secret moment, emphasizing the warmth and affection between them. Use a mix of bold and soft colors to highlight the contrast between the chaotic backdrop and their clandestine romance. realistic 8k",2023-04-29T21:34:55.860000+00:00
newbies-143,1.06E+18,an old wooden sign with the word START in realistic 3D --v 5,2023-04-29T21:33:22.656000+00:00
newbies-143,1.07E+18,"Children out clothes covered in mud playing in a mud puddle, happy. Atacama Desert, natural lighting, 135mm lens. --v 5 --ar 5:2",2023-04-29T21:33:01.981000+00:00
newbies-143,1.06E+18,a creepy sign that says END made from sticks --v 5,2023-04-29T21:31:40.376000+00:00
newbies-173,1.09E+18,"modern dental office waiting room, black and white paintings on the walls, low ceiling, white walls, dark grey floor, large black and white geometric patterns on one wall --v 5",2023-04-29T21:54:02.438000+00:00
newbies-173,1.01E+18,6 years old magical girl with dark hair makes an ice wirl on her hand for accident. She looks surprised.,2023-04-29T21:53:46.981000+00:00
newbies-173,9.81E+17,ebook cover with title Unlocking the Secrets of Making Money Online: 4 Proven Strategies Unveiled fast Ferrari in background with simple layout. innovative design with cash. --test --creative,2023-04-29T21:53:29.503000+00:00
newbies-173,9.81E+17,ebook cover with title Unlocking the Secrets of Making Money Online: 4 Proven Strategies Unveiled fast Ferrari in background with simple layout. innovative design with cash.,2023-04-29T21:52:14.546000+00:00
newbies-173,8.13E+17,"Henry Rollins wrestling a lion tarot card strength, 1950s colour detailed",2023-04-29T21:51:28.489000+00:00
newbies-173,9.81E+17,ebook cover with title Unlocking the Secrets of Making Money Online: 4 Proven Strategies Unveiled fast Ferrari in background with simple layout. innovative design with stacks of cash in background.,2023-04-29T21:50:23.371000+00:00
newbies-173,1.09E+18,"Interior design of a dental reception area, low ceiling, white walls, dark grey floor, large black and white geometric patterns on one wall --v 5",2023-04-29T21:50:09.992000+00:00
newbies-173,1.09E+18,"Interior design of a dental reception area black and white graphics on the wall dark grey floor, low ceiling --v 5",2023-04-29T21:46:18.702000+00:00
newbies-173,9.81E+17,ebook cover with title Unlocking the Secrets of Making Money Online: 4 Proven Strategies Unveiled fast Ferrari in background with simple layout. stacks of cash shown with lock. innovative design with zero words on the book.,2023-04-29T21:46:06.068000+00:00
newbies-173,1.01E+18,young magical girl with dark hair makes an ice wirl on her hand for accident. She looks surprised.,2023-04-29T21:46:02.408000+00:00
newbies-173,4.77E+17,"a old room empty room with faded pink walls and no furniture or door, in the style of animated gifs, flat colors, close up, jessie arms botke, linear outlines, 2.4 aperture, donald pass, hand-painted details, stencil-based, polka dot madness, light pink and brown wood floors, packed with hidden details --ar 65:36",2023-04-29T21:44:36.127000+00:00
newbies-173,8.13E+17,1980s banned video cassette box cover art horro,2023-04-29T21:44:05.137000+00:00
newbies-173,4.77E+17,"a old room empty room with faded pink walls and no furniture in the style of animated gifs, flat colors, close up, jessie arms botke, linear outlines, 2.4 aperture, donald pass, hand-painted details, stencil-based, polka dot madness, light pink and brown wood floors, packed with hidden details --ar 65:36",2023-04-29T21:43:14.503000+00:00
newbies-173,1.01E+18,magical girl with dark hair makes an ice wirl on her hand for accident. She looks surprised. Superrealistic,2023-04-29T21:40:37.001000+00:00
newbies-173,4.77E+17,"a old room with faded pink walls, bed and a dresser, in the style of animated gifs, flat colors, close up, jessie arms botke, linear outlines, 2.4 aperture, donald pass, hand-painted details, stencil-based, polka dot madness, light pink and brown wood floors, packed with hidden details --ar 65:36",2023-04-29T21:38:24.903000+00:00
newbies-3,6.92E+17,<https://s.mj.run/-8fBpnhrU6Q> <https://s.mj.run/i11n2B8x_aM>,2023-04-29T21:54:13.110000+00:00
newbies-3,6.92E+17,<https://s.mj.run/g8Vc8SXMRyw> <https://s.mj.run/P42MrdVb0tQ>,2023-04-29T21:54:10.795000+00:00
newbies-3,1.09E+18,"100â€™s of exosomes loaded with rna, cytokines, growth factors pepetides moving in and outside a cell, exosomes are unloading their internal contents into the cell",2023-04-29T21:53:41.472000+00:00
newbies-3,1.09E+18,"realistic photo of big axe, dripping red, watercolor effect, no background",2023-04-29T21:53:38.580000+00:00
newbies-3,9.19E+17,a lots of Diecast model cars from the floor,2023-04-29T21:52:33.177000+00:00
newbies-3,6.92E+17,"a very happy rabbit wearing a blue scarf waving saying hello, a Use the same whimsical style inspired by the illustrations of Ernest H. Shepard in The Wind in the Willows. --ar 20:10",2023-04-29T21:52:23.068000+00:00
newbies-3,3.88E+17,Hammy from over the hedge as project manager,2023-04-29T21:52:16.971000+00:00
newbies-3,6.92E+17,"a very happy rabbit wearing a blue scarf waving saying hello, a Use the same whimsical style inspired by the illustrations of Ernest H. Shepard in The Wind in the Willows. and in the style of <https://s.mj.run/elQreKHOKdU> --ar 20:10",2023-04-29T21:52:08.316000+00:00
newbies-3,1.09E+18,"realistic photo of a small dark brown teddy bear, horror style, open stomic visible skelet, horror style, watercolor effect, no background",2023-04-29T21:51:50.790000+00:00
newbies-3,1.08E+18,"beautiful couple, waiting in hospital for the arrival of their beautiful baby boy, super realistic --v 5",2023-04-29T21:51:36.446000+00:00
newbies-3,1.09E+18,"realistic photo of a small dark brown teddy bear, open stomic visible skelet, horror style, watercolor effect, no background",2023-04-29T21:50:53.662000+00:00
newbies-3,9.19E+17,a portrait image,2023-04-29T21:50:04.602000+00:00
newbies-3,6.92E+17,<https://s.mj.run/CozifU9pUwI> <https://s.mj.run/e19WO0qHg1M>,2023-04-29T21:48:49.600000+00:00
newbies-3,9.19E+17,iphone with different colors,2023-04-29T21:48:37.796000+00:00
newbies-3,7.30E+17,a device that is a group of colored glass flower vases with different flowers that projects a 360-degree immersive colored shape to the walls of a contemporary art exhibition room. The image is photorealistic and taken with a wide-angle lens camera.,2023-04-29T21:48:04.365000+00:00
newbies-3,6.92E+17,<https://s.mj.run/HW4-3tMsnMw> <https://s.mj.run/WJGJfwPOzPE>,2023-04-29T21:47:25.072000+00:00
newbies-3,9.19E+17,a tornado in the ocean with various colors,2023-04-29T21:47:14.125000+00:00
newbies-3,9.19E+17,xerjoff Alexandria III,2023-04-29T21:46:34.922000+00:00
newbies-3,7.99E+17,"half bearded man and half woman blended together in one body, high resolution --s 250 --v 5",2023-04-29T21:45:51.792000+00:00
newbies-3,6.92E+17,"the eyes of a fox in the dark, black background, Use the same whimsical style inspired by the illustrations of Ernest H. Shepard in The Wind in the Willows. --ar 20:10",2023-04-29T21:44:50.504000+00:00
newbies-3,7.30E+17,a device that is a colored glass flower vase that projects immersive colored shapes to the walls of a contemporary art exhibition room. The image is photorealistic and taken with wide-angle lenses camera,2023-04-29T21:44:48.666000+00:00
newbies-33,6.32E+17,"Masterpiece, pixel art, art deco, Japanese, ukiyoe, geometric pattern, sky, clouds, two colors, background, perfect detail, --q 2 --ar 16:9 --v 5",2023-04-29T21:54:39.334000+00:00
newbies-33,1.01E+18,"single line art::3 minimalist::2 flower, black and white, white background::1 --no watermark, logo, text, color --ar 2:3 --s 1000 --seed 1060219819 --v 5",2023-04-29T21:54:29.767000+00:00
newbies-33,1.09E+18,"Title: The Ultimate Guide To Cyber Insurance Visual Elements: A large umbrella, symbolizing comprehensive coverage of cyber insurance. Under the umbrella, various industry icons (healthcare, finance, retail, tech, etc.), indicating businesses across various sectors. Binary code rain falling outside the umbrella, representing cyber threats. A guide or compass at the base of the umbrella, symbolizing direction and guidance in the cyber insurance journey. Style: Professional and engaging, using a balanced color scheme to maintain a serious yet approachable feel. --v 5",2023-04-29T21:54:16.009000+00:00
newbies-33,6.32E+17,"Masterpiece, pixel art, art deco, Japanese, ukiyoe, geometric pattern, waves, two colors, background, perfect detail, --q 2 --ar 16:9 --v 5",2023-04-29T21:54:07.436000+00:00
newbies-33,1.08E+18,Ultraboost shoe. the shoe is mostly white. speckled white and emerald colorway. the background is white marble walls and floor. in the middle of the desert. natural lighting. Photo taken with Canon EOS 5D --ar 16:9 --v 5,2023-04-29T21:53:55.591000+00:00
newbies-33,4.04E+17,"Anime style, yellow-haired girl sitting on a casino table, bright white lighting on top of the girl, by Makoto Shinkai",2023-04-29T21:53:44.844000+00:00
newbies-33,1.08E+18,Ultraboost shoe. the shoe is mostly white. speckled white and emerald colorway. the background is white marble walls and floor in ancient greece. natural lighting. Photo taken with Canon EOS 5D --ar 16:9 --v 5,2023-04-29T21:53:38.618000+00:00
newbies-33,1.08E+18,Ultraboost shoe. the shoe is mostly white. speckled white and emerald colorway. the background is renaissance style interior. white marble walls and floor. natural lighting. Photo taken with Canon EOS 5D --ar 16:9 --v 5,2023-04-29T21:53:16.207000+00:00
newbies-33,7.45E+17,Zelensky vs Putin,2023-04-29T21:53:12.086000+00:00
newbies-33,1.09E+18,The Ultimate Guide to Cyber Insurance for Small to Midsized Organizations --v 5,2023-04-29T21:52:48.783000+00:00
newbies-33,1.01E+18,"single line art::3 minimalist::2 flower, black and white, white background::1 --no watermark, logo, text, color --ar 2:3 --s 1000 --v 5",2023-04-29T21:52:32.503000+00:00
newbies-33,1.08E+18,Ultraboost shoe. the shoe is mostly white. speckled white and emerald colorway. the background is white marble walls and floor. natural lighting. Photo taken with Canon EOS 5D --ar 16:9 --v 5,2023-04-29T21:52:30.304000+00:00
newbies-33,6.32E+17,"Masterpiece, art deco, Japanese, ukiyoe, geometric pattern, waves, two colors, background, perfect detail, --q 2 --ar 16:9 --v 5",2023-04-29T21:51:45.090000+00:00
newbies-33,4.04E+17,"anime style, Yellow-haired girl sitting at a table in a casino, bright lights on top of the girl, by makoto shinkai",2023-04-29T21:51:21.667000+00:00
newbies-33,7.45E+17,"Oil and gas production in Texas. Multiple pump jacks, well heads, trucks, pumping units.",2023-04-29T21:51:16.783000+00:00
newbies-33,4.04E+17,"<https://s.mj.run/0I6qOzNNo2g>, anime, 100 cats",2023-04-29T21:51:05.361000+00:00
newbies-33,1.08E+18,"Ultraboost shoe. the shoe is black with speckled black, blue, teal, turquoise blue and black opal colorway. in the middle of a rainforest. natural lighting. Photo taken with Canon EOS 5D --ar 16:9 --v 5",2023-04-29T21:50:38.544000+00:00
newbies-33,8.16E+17,"animal day, white background --upbeta",2023-04-29T21:50:35.670000+00:00
newbies-33,4.04E+17,"<https://s.mj.run/0I6qOzNNo2g>, anime",2023-04-29T21:50:30.446000+00:00
newbies-33,1.08E+18,"Ultraboost shoe. speckled black, blue, blue and black opal colorway. in the middle of the congo rainforest. natural lighting. Photo taken with Canon EOS 5D --ar 16:9 --v 5",2023-04-29T21:49:56.264000+00:00
newbies-33,1.08E+18,"Ultraboost shoe. speckled black, blue, blue and black opal colorway. in the middle of the amazon rainforest. natural lighting. Photo taken with Canon EOS 5D --ar 16:9 --v 5",2023-04-29T21:49:23.873000+00:00
newbies-33,1.08E+18,"Ultraboost shoe. speckled black, teal, blue, blue and black opal colorway. in the middle of the hoh rainforest. natural lighting. Photo taken with Canon EOS 5D --ar 16:9 --v 5",2023-04-29T21:49:13.180000+00:00
newbies-33,1.81E+17,lots of cute pigs on an island,2023-04-29T21:49:10.560000+00:00
newbies-33,1.08E+18,"Ultraboost shoe. speckled black, blue, blue and black opal colorway. in the middle of the jungle. natural lighting. Photo taken with Canon EOS 5D --ar 16:9 --v 5",2023-04-29T21:49:01.352000+00:00
newbies-33,1.01E+18,"furry funny cat with hawaiian shirt and sunglasses::1 black and white line drawing on white page coloring book style::2 fits entirely within the frame::2 text, logo, copyright, watermark, color::-3 --s 1000 --ar 2:3 --seed 3527930262 --v 5",2023-04-29T21:48:13.009000+00:00
newbies-63,9.69E+17,"A world globe half on fire half flurishing hyperrealistic, photorealistic, photorealisitc render, photo realistic lightning",2023-04-29T21:45:25.296000+00:00
newbies-63,8.59E+17,modern woman making oddly shaped chocolates --v 5,2023-04-29T21:44:08.992000+00:00
newbies-63,8.59E+17,beginner chocolatier::handmade candy:: happy --v 5,2023-04-29T21:42:26.624000+00:00
newbies-63,8.59E+17,keratin hair straightening::young woman with beautifull shiny hair::sea in the background:: future --v 5,2023-04-29T21:39:18.887000+00:00
newbies-63,8.59E+17,keratin hair straightening::young woman with beautifull hair::sea in the background --v 5,2023-04-29T21:38:25.403000+00:00
newbies-63,4.35E+17,"F1 poster on space, grand prix",2023-04-29T21:22:02.238000+00:00
newbies-63,7.79E+17,a fantastical land in the style of dali,2023-04-29T21:14:21.227000+00:00
newbies-63,7.79E+17,Michael Jordon and Lebron James riding harry potter broomsticks,2023-04-29T20:46:57.913000+00:00
newbies-93,9.12E+17,High Fashion photography like Gucci ignasi monreal style woman in white clothes in white studio. Botticelli venus that lives. full body length. Showing only one mini handbag. 35mm. --v 5 --q 2,2023-04-29T21:54:41.666000+00:00
newbies-93,5.45E+17,joe biden as super saiyan.,2023-04-29T21:54:22.615000+00:00
newbies-93,6.34E+17,Rembrandt Dutch oil painting sapphic women lovers groups love kissing leather --v 5 --q 2,2023-04-29T21:54:01.954000+00:00
newbies-93,4.06E+17,a hyper realistic Egyptian female hand with the palm facing up. Only show the hand up to the wrist. The hand is in front of an ancient Egyptian wall. 35 mm film photo --v 5 --q 2,2023-04-29T21:54:01.670000+00:00
newbies-93,6.02E+17,joe biden dbz.,2023-04-29T21:54:00.951000+00:00
newbies-93,5.45E+17,joe niden as homelander.,2023-04-29T21:53:49.845000+00:00
newbies-93,6.02E+17,monogram logo with the letters â€œWâ€ â€œWâ€,2023-04-29T21:53:30.845000+00:00
newbies-93,9.12E+17,High Fashion photography like gucci ignasi monreal style woman in white clothes in white studio. Botticelli venus that lives. full body length. Showing a mini handbag. 35mm. --v 5 --q 2,2023-04-29T21:51:50.135000+00:00
newbies-93,5.45E+17,joe biden as a dragon ballz character.,2023-04-29T21:51:34.058000+00:00
newbies-93,6.02E+17,"This design features a stylized wagon in the center of the logo with a vine of cannabis leaves, winding around it. The typography of â€œWeezy wagonâ€ is hand drawn and has a slightly whimsical feel, while the tagline is set in an elegant serif font with a metallic gold color. The color palette is earthy with shades of green, brown and gold",2023-04-29T21:51:00.784000+00:00
newbies-93,4.06E+17,a hyper realistic ancient Egyptian female hand with the palm facing up. Only show the hand up to the wrist. The hand is in front of an ancient Egyptian wall. 35 mm film photo --v 5 --q 2,2023-04-29T21:50:53.403000+00:00
newbies-93,9.12E+17,High Fashion photography like annie leibowitz woman in white clothes in white studio. Botticelli venus that lives. full body length. Showing a mini handbag. 35mm. --v 5 --q 2,2023-04-29T21:48:55.911000+00:00
newbies-93,5.45E+17,son goku anime style.,2023-04-29T21:47:26.106000+00:00
newbies-93,9.12E+17,High Fashion photography like annie leibowitz woman in white clothes in white studio. Botticelli venus that lives. full body length. Showing a mini clutch bag. 35mm. --v 5 --q 2,2023-04-29T21:45:50.917000+00:00
newbies-93,5.45E+17,"super saiyan god son goku, yellow fog, voluminetric lightning, voluminetric fog, hyperrealistic, photorealistic, photorealisitc render, photo realistic lightning, upper body shot.",2023-04-29T21:45:36.370000+00:00
newbies-93,6.34E+17,Rembrandt Dutch painting sapphic women lovers groups love kissing leather shiny bound rope binding chains --v 5 --q 2,2023-04-29T21:45:28.331000+00:00
newbies-93,7.10E+17,"Rembrandt, Vice President Beaver",2023-04-29T21:44:05.904000+00:00
newbies-93,9.12E+17,High Fashion photography like annie leibowitz woman in white clothes in white studio. Botticelli venus that lives. full body length. 35mm. --v 5 --q 2,2023-04-29T21:40:54.758000+00:00
newbies-93,9.12E+17,High Fashion photography like annie leibowitz woman in white clothes in white studio. Botticelli venus that lives --v 5 --q 2,2023-04-29T21:40:15.713000+00:00
newbies-93,5.45E+17,"super saiyan son goku, hyperrealistic, photorealistic, photorealisitc render, photo realistic lightning, upper body shot.",2023-04-29T21:39:51.628000+00:00
newbies-17,1.05E+18,<https://s.mj.run/amgbW6lh6Xs> show the guy without hair,2023-04-29T21:54:34.740000+00:00
newbies-17,1.10E+18,"a huge elephant walking out of mist in a forest, lots of green trees, photo realistic",2023-04-29T21:54:28.452000+00:00
newbies-17,7.00E+17,"a goose breathing flames, unreal engine --v 5",2023-04-29T21:54:21.225000+00:00
newbies-17,9.27E+17,ego+chaos+ghost+cyberpunk+god+alchemist+erie+mad scientist+spirit+secret society+psychedelic+acid+ cinematic lighting hyper ultra realistic v 5 8k --ar 16:9,2023-04-29T21:54:11.376000+00:00
newbies-17,1.05E+18,<https://s.mj.run/amgbW6lh6Xs> remove background show only the guy,2023-04-29T21:54:04.694000+00:00
newbies-17,1.05E+18,"<https://s.mj.run/amgbW6lh6Xs> no changes, at the seaside",2023-04-29T21:53:40.031000+00:00
newbies-17,1.08E+18,Eye ornamental tattoo inked black and gray neotraditional,2023-04-29T21:53:10.049000+00:00
newbies-17,3.22E+17,"<https://s.mj.run/jjfnj-bEXCM> skyscraper embedded into beach cliff face, golden hour, shot on film --ar 16:9 --q 2 --v 5 --s 750",2023-04-29T21:53:09.530000+00:00
newbies-17,9.27E+17,ego+chaos+ghost+cyberpunk+god+alchemist+erie+mad scientist+spirit+secret society+psychedelic+ferrofluid+acid+cinematic lighting hyper ultra realistic v 5 8k --ar 16:9,2023-04-29T21:52:09.390000+00:00
newbies-17,1.10E+18,<https://s.mj.run/q4LY65mMxc0> inside astral world. --v 5,2023-04-29T21:50:19.128000+00:00
newbies-17,3.22E+17,"<https://s.mj.run/kieZq_fLe_E> <https://s.mj.run/jjfnj-bEXCM> skyscraper embedded into cliff face, golden hour, shot on film --ar 16:9 --q 2 --v 5 --s 750",2023-04-29T21:50:03.493000+00:00
newbies-17,1.08E+18,inked tattoo black and gray neotraditional bulb fish,2023-04-29T21:49:19.669000+00:00
newbies-17,1.10E+18,"<https://s.mj.run/q4LY65mMxc0> no changes, in the mountains. --v 5",2023-04-29T21:49:09.185000+00:00
newbies-17,3.22E+17,"<https://s.mj.run/kieZq_fLe_E> <https://s.mj.run/jjfnj-bEXCM> skyscraper embedded into cliff face, dusk, shot on film --ar 16:9 --q 2 --v 5 --s 750",2023-04-29T21:48:07.808000+00:00
newbies-17,3.22E+17,"<https://s.mj.run/jjfnj-bEXCM> skyscraper embedded into beach cliff face, watercolor painting --ar 16:9 --q 2 --v 5",2023-04-29T21:47:36.613000+00:00
newbies-17,1.08E+18,inked black and gray neotraditional bulb fish,2023-04-29T21:47:08.480000+00:00
newbies-17,1.10E+18,<https://s.mj.run/q4LY65mMxc0> woman has Long wavy red hair. --v 5,2023-04-29T21:46:27.531000+00:00
newbies-17,9.27E+17,ego+chaos+ghost+cyberpunk+god+alchemist+erie+mad scientist+spirit+secret society+psychedelic+ferrofluid+acid+cyborg cinematic lighting hyper ultra realistic v 5 8k --ar 16:9,2023-04-29T21:46:12.416000+00:00
newbies-17,1.08E+18,Carp koi neotraditional black and gray inked,2023-04-29T21:44:43.865000+00:00
newbies-17,1.05E+18,<https://s.mj.run/jeHQFHrRs_w> use same photo but the guy should have pink hair,2023-04-29T21:44:23.932000+00:00
newbies-17,1.05E+18,<https://s.mj.run/jeHQFHrRs_w> guy from photo with long red hair,2023-04-29T21:42:22.432000+00:00
newbies-17,1.08E+18,Dagged neotraditional black and gray inked,2023-04-29T21:41:24.037000+00:00
newbies-17,3.22E+17,"<https://s.mj.run/kieZq_fLe_E> <https://s.mj.run/jjfnj-bEXCM> skyscraper embedded into cliff face, watercolor painting --ar 16:9 --q 2 --v 5 --s 750",2023-04-29T21:41:08.267000+00:00
newbies-17,1.08E+18,Knife neotraditional black and gray inked,2023-04-29T21:41:02.504000+00:00
newbies-17,1.05E+18,<https://s.mj.run/jeHQFHrRs_w> show the guy from the image on the beach,2023-04-29T21:40:50.694000+00:00
newbies-17,1.08E+18,Eye neotraditional black and gray inked,2023-04-29T21:39:10.660000+00:00
newbies-17,1.10E+18,<https://s.mj.run/wq3kK8RM2nA> woman from photo has red Long wavy hair. There is sea in the background. Photorealistic --v 5,2023-04-29T21:37:54.185000+00:00
newbies-17,1.08E+18,sacred heart neotraditional black and gray inked,2023-04-29T21:35:04.518000+00:00
newbies-17,1.10E+18,<https://s.mj.run/7gIr7E880zE> girl from photo is a pope. --v 5,2023-04-29T21:30:01.245000+00:00
newbies-17,1.08E+18,heart black neotraditional blackandgrey inked,2023-04-29T21:28:55.249000+00:00
newbies-17,1.10E+18,perfectly symmetrical praying mantis bright and colorful in a geometric style,2023-04-29T21:28:16.478000+00:00
newbies-17,1.08E+18,black widow neotraditional blackandgrey inked,2023-04-29T21:26:51.846000+00:00
newbies-17,1.10E+18,"<https://s.mj.run/7gIr7E880zE> girl from photo full figure, hes red wavy hair, wear red dress and is laying On the sand. There is lake and Sun in the background. --v 5",2023-04-29T21:26:40.197000+00:00
newbies-47,1.09E+18,"Create a visually stunning and scientifically accurate image of a man holding the latest flexible, ultrathin organic solar cell, showcasing its advanced features and innovative design in a dynamic bending shot. The solar cell should be the central focus of the image, with ultra-detailed solar panels that capture every intricate feature and realistic details that bring the device to life. The organic material that makes up the active layer of the solar cell should be depicted in exquisite detail, highlighting its unique and innovative properties, including its remarkable flexibility. The image should showcase the solar cells ability to bend and flex, allowing it to conform to a variety of shapes and surfaces, while still maintaining its high efficiency. The bending shot should convey the incredible flexibility of the solar panel and its ability to twist and turn in any direction. The thinness of the solar panels should also be evident in the image, with the device appearing almost weightless as it conforms to the mans grip. The solar cells advanced architecture and intricate design should be apparent, with realistic details and a meticulous level of accuracy. The image should also highlight the solar cells versatility and suitability for various applications, such as powering advanced electronics, lighting up smart cities, or providing renewable energy for remote areas. The man should be depicted in a confident and empowered pose, holding the flexible solar cell in the bending position to showcase its unique features. The image should transport the viewer to a world of endless possibility, where the future of renewable energy is bright and limitless, and where the latest flexible, ultrathin organic solar cell is at the forefront of sustainable energy solutions. [...]",2023-04-29T21:54:45.247000+00:00
newbies-47,7.70E+17,"asphalt road, bus, lagoon, golden hour, clear sky, vector, 8k, exclusive to maximum",2023-04-29T21:54:35.490000+00:00
newbies-47,7.70E+17,"Paved road in a coniferous forest that leads to the base of a mountain, rivers to the side, golden hour, clear sky, vector, 8k, exclusive to maximum",2023-04-29T21:53:52.541000+00:00
newbies-47,1.10E+18,woman fenix,2023-04-29T21:53:46.220000+00:00
newbies-47,1.01E+18,"body portrait of beautiful woman with a beautiful black hat,the hat is very detailed,intricate detail,large hat,cinematic light,beautiful portrait,elegant,fashion,very realistic,8k,3D,--quality 2 --v 5",2023-04-29T21:53:39.900000+00:00
newbies-47,1.08E+18,"realistic outline drawing of a cute little bunny lying down and sleeping, the bunnyâ€˜s eyes are closed, black vector with white background 4K result",2023-04-29T21:53:36.240000+00:00
newbies-47,1.10E+18,a holy woman in a white veil wearing a crown standing on top of the moon,2023-04-29T21:53:17.994000+00:00
newbies-47,4.85E+17,"birdâ€™s eye view of Louisiana Gulf Coast marshland at golden hour in May, hyper realistic, 8k, v5 ultrawide 21:9 aspect ratio",2023-04-29T21:53:08.012000+00:00
newbies-47,1.08E+18,"outline drawing of a cute little fox baby lying down and sleeping, the foxâ€™s eyes are closed, black vector with white background 4K result",2023-04-29T21:53:00.732000+00:00
newbies-47,1.08E+18,"A beautiful and masterful watercolour art painting of a group of smiling firefighters standing in front of their firetruck, creative design, artistic, white background, professional level --v 4 --q 5",2023-04-29T21:52:05.542000+00:00
newbies-47,1.08E+18,"outline drawing of a cute little bunny lying down and sleeping, the bunnyâ€˜s eyes are closed, black vector with white background 4K result",2023-04-29T21:51:31.245000+00:00
newbies-47,1.10E+18,a women in white wearing a veil with a crown on her head standing on top of the moon,2023-04-29T21:51:23.224000+00:00
newbies-47,1.01E+18,"body portrait of beautiful woman with a beautiful hat,the hat is very detailed,large hat,cinematic light,beautiful portrait,elegant,fashion,very realistic,8k,3D,--quality 2 --v 5",2023-04-29T21:51:16.188000+00:00
newbies-47,1.10E+18,an illuminated woman standing on top of the moon wearing a crown with 9 jewels,2023-04-29T21:50:56.135000+00:00
newbies-47,1.10E+18,create an image that depicts existence as a reflection of the vesica Piscis,2023-04-29T21:50:43.868000+00:00
newbies-47,1.08E+18,"simple outline drawing of a cute little fawn lying down and sleeping, the fawnâ€˜s eyes are closed, black vector with white background 4K result",2023-04-29T21:48:52.758000+00:00
newbies-47,7.70E+17,"Mountain track, cliff, clear sky, curved road, tunnel in the distance, high detail, golden hour, clear sky, vector, 8k",2023-04-29T21:48:06.902000+00:00
newbies-47,1.10E+18,assassination of jesse james by edward hopper --v 5,2023-04-29T21:47:45.552000+00:00
newbies-47,1.10E+18,evil clashing with good,2023-04-29T21:47:44.992000+00:00
newbies-47,7.70E+17,"Tunnel through mountain, asphault road, green trees, tunnel made of concrete, high detail, golden hour, clear sky, vector, 8k",2023-04-29T21:46:57.587000+00:00
newbies-47,1.10E+18,the moon sitting next to the sun,2023-04-29T21:46:46.161000+00:00
newbies-47,1.04E+18,"An animated photo of a warm and cozy forest theme. It has snowflakes and a star. The image has teddy bears and stuffed animal that look soft and fluffy, realistic photograph --ar 4:5",2023-04-29T21:46:38.028000+00:00
newbies-77,1.10E+18,lady sitting in a fantasy forest with mythical critters photorealistic <https://s.mj.run/RlJ2pq2TdqI> --iw 2.0 --v 5,2023-04-29T21:53:30.119000+00:00
newbies-77,7.73E+17,a girafe is smiling to an angry chacal,2023-04-29T21:53:14.931000+00:00
newbies-77,1.07E+18,"young Muslim man teaching kids at the school in a modern Germany city, light shining focus --ar 9:16 --seed 5 --uplight --q 5",2023-04-29T21:51:37.577000+00:00
newbies-77,9.68E+17,sunset over ocean soft color haze sailboat in distance birds flying,2023-04-29T21:51:17.893000+00:00
newbies-77,1.07E+18,"young Muslim man nurse in the hospital in a modern Germany city, light shining focus --ar 9:16 --seed 5 --uplight --q 5",2023-04-29T21:51:02.242000+00:00
newbies-77,7.05E+17,"Design a 4K image without text, showing a Black entrepreneur atop a mountain, symbolizing success. Use golden sunrise/sunset lighting and a blend of earth tones and sky blues. Capture with a telephoto lens.",2023-04-29T21:50:52.780000+00:00
newbies-77,1.10E+18,change background to fantasy forest with mythical critters keep girl realistic <https://s.mj.run/RlJ2pq2TdqI> --iw 1.5 --v 5,2023-04-29T21:50:34.569000+00:00
newbies-77,1.10E+18,realistic change background to fantasy forest with mythical critters --iw 1.5 --v 5,2023-04-29T21:49:42.293000+00:00
newbies-77,7.05E+17,"4K image: Diverse Black entrepreneurs collaborating in a modern setting. Balanced natural lighting, blue-gray palette, gold accents. Eye-level, standard lens.",2023-04-29T21:43:20.450000+00:00
newbies-77,7.05E+17,"4K image: Interconnected gears with business success symbols. Contrasting lighting, bold black-gold-blue palette. Close-up, standard lens, shallow DOF.",2023-04-29T21:43:01.050000+00:00
