Prompt,Dominant_Topic,Keywords
"watercolor painting of a dragonfly, whimsical -",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
Make the man young. OneGiantLeap_cinematic_image_of_a_yound_man_asleep_in_an_old_ho_9990023a-280e-4f96-bdfc-28568a5839bd.png,4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
Child with a small plate of pizza in one hand and a small plate of hamburgers and fries on the other isometric illustration – v 4,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"Mockup of a grey T-Shirt, Blank T-Shirt Template Photo, no text, on a model, photo realistic, beach vibes, surfing vibes, - text -",0,"detail, photographi, color, ray, illumin, 8k, reflect, grade, cinemat, trace"
"hula yorkie puppy cartoon, pixar style, white background",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
odd looking baby by Karl Hadrika,1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
EXTERNALURL rapping in a FMS stage against Bnet,0,"detail, photographi, color, ray, illumin, 8k, reflect, grade, cinemat, trace"
"A jaguar, confident, brave, and always ready to take action, a stunning coat dotted with dark rosettes and spots",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
roronoa Zoro wearing his bandana from the wano arc with an evil smirk on his face black and white logo -,4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
EXTERNALURL without glasses and look more realistic like EXTERNALURL,4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"The hacker man is typing on the keyboard at hand; the parakeet leaps onto his shoulder, staring at the hacker man's work and forming an intimate relationship with him. The hacker continues to talk to the parrot as he works, treating it with the same care he treats her. The room is cluttered, with electronic parts, papers, and bags of snacks scattered on the desk. Banksy's style",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"medieval illustration of a mermaid, XV century drawing, etching linework, woodcut,outline no background, black line and white background",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"painting in the style of Hieronymus Bosch of an enormous whale swimming in a lake, his mouth is wide open, inside his large mouth you can see gathering of strange creatures and human beings , finely detailed, surrealistic, 8k, -",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
a photo of graphic designer having a meeting with a resturant owner,1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"psycadellic image witha a context of indian fort, keep a window , no human,oil painting, style of J C Leyendecker and edgard maxence,Cinematic, 35mm lens, f/1.8, accent lighting, global illumination -",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
EXTERNALURL keep original face A photograph of a humanoid creature having red wings. The person is standing and there is a active volcano in the background. The sun is setting and the person is highlighted with a flash -,1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
ancient looking kingle look half machine half human very very old very very grey front shot portrait close up red eye more close up dangerous looking face warrrior mood attack mood eyes focus in the canera lens cinematic view 16:9 kojo maroon warrior battle scar realistic intense and fierce photorealistic grey 500 year old ancient rasta man cyborg dreadlocks with expose mechanical brain hD knowledgeable wise teacher proffesor cinematic vie ultra realistic frontal portrait view more older more wiseer front view camera shot more serious facial expression -,4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
a dog riding a bike,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
watercolor hummingbird png,2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"a tarot card with stars and universe, mistic, magic, 8k -",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"highly detailed skin texture, people in their 30's at an office working on their computers, talking using cell phones , taking notes, writing on a white board on the wall ar 9:16",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"pack of ground coffee, Green packaging with small golden crown printed on the front, packshot, white background, high quality, modern design, 70mm prime lens, canon 5d mkiii, f2.0, -",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"EXTERNALURL Film photo of Ryan Gosling looking down, black clothes with a hood on, sitting at the table with a cup of cofee on right, very clear facial features, Cinematic, 35mm lens, f/1.8, accent lighting, global illumination -",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"a comic book page with multiple images, India in year 1500, village and city in India in year 1500 -",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"jesus walks through new york stylishly dressed, he has a tattoo and a cigarette, realisn, photo -",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"night view with people, mexican minimalist master bedroom, with flat ceiling made out of concrete and tan bricks, in the style of spatial concept art, light gray colours, kintsugi, design by Alberto Kalach, primitive simplicity, cabincore, hyper details, hyper realistic, 32k, natural background, digital painting, deep dream, Ultra Wide Angle, Depth of Field, hyper-detailed, insane details, intricate details, beautiful color graded, Cinematic, Photoshoot, Shot on 80 mm lens, Depth of Field, DOF, Tilt Blur, Shutter Speed 1/1000, F/22, White Balance, 32k, Hyper Resolution, Megapixel, Pro Photo RGB, Lonely, Good, Massive, Half rear Lighting, Backlight, Natural Lighting, Incandescent, Optical Fiber, Moody Lighting, Cinematic Lighting, Studio Lighting, Soft Lighting, Volumetric, Conte-Jour, Beautiful Lighting, Accent Lighting, Global Illumination, Screen Space Global Illumination, Ray Tracing Global Illumination, Optics, Scattering, Glowing, Shadows, Rough, Shimmering, Ray Tracing Reflections, Lumen Reflections, Screen Space Reflections, Diffraction Grading, Chromatic Aberration, GB Displacement, Scan Lines, Ray Traced, Ray Tracing Ambient Occlusion, Anti-Aliasing, FKAA, TXAA, RTX, SSAO, Shaders, OpenGL-Shaders, GLSL-Shaders, Post Processing, Post-Production, Cell Shading, Tone Mapping, CGI, VFX, SFX, insanely detailed and intricate, hyper maximalist, elegant, hyper detailed, photography, volumetric, hyper detailed, intricate details, hyper detailed, ambient occlusion, volumetric lighting, high contrast, realistic renders, HDR, -",0,"detail, photographi, color, ray, illumin, 8k, reflect, grade, cinemat, trace"
"Editable invitation party pastel green color, caramel and ribbon corner",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"Create a studio-lit short photograph of a highly-reflective luxury bourbon bottle. The bourbon brand is named ""Royce"", and the brand name appears on the label.",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"Rene Magritte art of a dark skinned lady with almond eyes a sunny day holding a pink balloon, realistic, cinematic, high resolutions, high definition, high detail 8k",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"Vadim Tudor with Gigi Becali looney tunes style, realistic, 8k",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"The young 20 years old man, a handsome man stands before us, his body half-man and half-snake, His striking features, including his chiseled jawline and piercing gaze, are juxtaposed with his coiled serpent body, making for an otherworldly image that is both eerie and captivating, The incredible detail of the photograph captures the texture of his scales and the smoothness of his skin, creating a sense of hyper-realism, The camera used is a high-end DSLR camera with a macro lens, which allows for detailed shots up close, The lighting is soft and subtle, emphasizing the natural beauty of the creature, The style of the photograph is a blend of realism and fantasy, highlighting the duality of the man's unique identity. The photographer references mythical creatures and magical realism, using the image to explore the boundaries of the imagination. The post-processing techniques used include digital compositing and color grading, which add depth and richness to the image, enhancing its incredible details and making it truly unforgettable.",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"outdoor kitchen, rectangular structure, modern, timber materiality, plants, timber screening, private, welcoming, design by architects, delicately rendered landscapes, primitive simplicity, cabincore, hyper details, hyper realistic, 32k, natural background, digital painting, deep dream, Ultra Wide Angle, Depth of Field, hyper-detailed, insane details, intricate details, beautiful color graded, Cinematic, Photoshoot, Shot on 80 mm lens, Depth of Field, DOF, Tilt Blur, Shutter Speed 1/1000, F/22, White Balance, 32k, Hyper Resolution, Megapixel, Pro Photo RGB, Lonely, Good, Massive, Half rear Lighting, Backlight, Natural Lighting, Incandescent, Optical Fiber, Moody Lighting, Cinematic Lighting, Studio Lighting, Soft Lighting, Volumetric, Conte-Jour, Beautiful Lighting, Accent Lighting, Global Illumination, Screen Space Global Illumination, Ray Tracing Global Illumination, Optics, Scattering, Glowing, Shadows, Rough, Shimmering, Ray Tracing Reflections, Lumen Reflections, Screen Space Reflections, Diffraction Grading, Chromatic Aberration, GB Displacement, Scan Lines, Ray Traced, Ray Tracing Ambient Occlusion, Anti-Aliasing, FKAA, TXAA, RTX, SSAO, Shaders, OpenGL-Shaders, GLSL-Shaders, Post Processing, Post-Production, Cell Shading, Tone Mapping, CGI, VFX, SFX, insanely detailed and intricate, hyper maximalist, elegant, hyper detailed, photography, volumetric, hyper detailed, intricate details, hyper detailed, ambient occlusion, volumetric lighting, high contrast, HDR, -",0,"detail, photographi, color, ray, illumin, 8k, reflect, grade, cinemat, trace"
a hedgehog holding a Viking’s axe,3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"scorpion from mortal kombat fighting e honda on top of the atlantic ocean sparring, metal gear solid style art, hd, ::clouds ::0.8 -",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"a play ground, with bench in the front, cry babies series style, morning",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"a piece of meat, a bottle of milk and a piece of cheese on a plate, white background realistic animated style -",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
logo using hashtag #rideforthehood in a 1990's vintage style graphic,1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"Content: A majestic horse in Star Wars-style armor. Medium: Photography Styles: Science fiction, fantasy, costume design. Lighting: Soft, bright lighting with highlights on the metal parts of the armor. Colors: Metallic tones of the armor contrasting with the horse's coat, creating a striking and dynamic effect. Composition: The horse is in a galloping position, with its body slightly leaning forward. The armor fits snugly to the horse's body, allowing it a wide range of movement. The shot is from a low perspective, with the horse and its rider galloping towards the viewer.",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
deep space,0,"detail, photographi, color, ray, illumin, 8k, reflect, grade, cinemat, trace"
a street full with rainbow flags hanging from the houses and buildings,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
Realistic 4K a Asian teenager man looking sad walking into room,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
dragonfly landed on pineapple,4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"student hub, timber battons, rectangular structure, booths for sitting, design by architects, delicately rendered landscapes, primitive simplicity, cabincore, hyper details, hyper realistic, 32k, natural background, digital painting, deep dream, Ultra Wide Angle, Depth of Field, hyper-detailed, insane details, intricate details, beautiful color graded, Cinematic, Photoshoot, Shot on 80 mm lens, Depth of Field, DOF, Tilt Blur, Shutter Speed 1/1000, F/22, White Balance, 32k, Hyper Resolution, Megapixel, Pro Photo RGB, Lonely, Good, Massive, Half rear Lighting, Backlight, Natural Lighting, Incandescent, Optical Fiber, Moody Lighting, Cinematic Lighting, Studio Lighting, Soft Lighting, Volumetric, Conte-Jour, Beautiful Lighting, Accent Lighting, Global Illumination, Screen Space Global Illumination, Ray Tracing Global Illumination, Optics, Scattering, Glowing, Shadows, Rough, Shimmering, Ray Tracing Reflections, Lumen Reflections, Screen Space Reflections, Diffraction Grading, Chromatic Aberration, GB Displacement, Scan Lines, Ray Traced, Ray Tracing Ambient Occlusion, Anti-Aliasing, FKAA, TXAA, RTX, SSAO, Shaders, OpenGL-Shaders, GLSL-Shaders, Post Processing, Post-Production, Cell Shading, Tone Mapping, CGI, VFX, SFX, insanely detailed and intricate, hyper maximalist, elegant, hyper detailed, photography, volumetric, hyper detailed, intricate details, hyper detailed, ambient occlusion, volumetric lighting, high contrast, HDR, -",0,"detail, photographi, color, ray, illumin, 8k, reflect, grade, cinemat, trace"
"a great white shark holding a lit stick of dynamite between his teeth. The shark is smiling. Hyper photo realistic, 16k,, underwater scene -",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"A serene beach with clear blue water and white sand, a woman standing on the shore with a joyous expression, holding a pearl necklace, highlighting the contrast between the natural surroundings and the jewelry's elegance, 3D art, using a photorealistic rendering engine, -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"EXTERNALURL ciberpunk, neon , black background",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"pitbull swimming friendly, under water,",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"engaged, friendly and motived University of Westminster students brainstorming together inside 27 Marylebone Road building. They look thriving for success together. Make these as realistic photographs for online campaign -",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
EXTERNALURL as pixar cartoon characters -,3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
Draw a cute anime honey badger avatar,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
Logo letters PACI balloon purple illustration glow modern fancy,1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"Pain and suffering compensation, a person receiving a check in a bright and welcoming office, smiling and relieved, sunlit windows, plants and motivational posters, capturing the moment of hope and relief, Photography, 8k, highly detailed, crisp, clean, clear, realistic, 50mm prime lens with a shallow depth of field, -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
show a Bible on a nearby table ultra realistic,2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
the letter C in a black box,1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
docking,4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
EXTERNALURL as marvel superheroes -,2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
EXTERNALURL EXTERNALURL,2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"a young woman with fair skin, a round face, and curly brown hair that is parted in the middle. She is wearing a simple dress with a high collar and a black ribbon around her neck. In the portrait, she is shown holding a small hammer and a fossil, which are tools of her trade. The portrait captures her determined expression and suggests her passion for the scientific pursuit of paleontology. Ruby Taylor illustration style.",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
macro view of painterly rainbow tulips in a dark studio setting,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"brocolito, fictional 2D character, green strong chunky childish broccoli, big round eyes, wearing stylish sneakers",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"a bark scorpion drawing, scientifically accurate, bright true colors, ultra HD,",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"ExternalURL, DVD screengrab of alien 1986 detailed —ar 16:9",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"a person holding a credit card with a worried expression, while surrounded by stacks of bills and paperwork -",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
an architectural site plan sketched with a black fine liner pen showing the site boundary in a dotted red line. the site is in a dense city centre and there are trees to the south of the site,3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"Ruined Castle, Drawing Style; Masashi Kishimoto Style",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
EXTERNALURL wallpaper,3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
african queen with crown made of flowers. She is standing on the water . Make it realistic and Hd,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"Beautiful hero image of luxury pill bottle, with little led lights floating, neon colors, ui, ux, realistic, 4k",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
pepperoni pizza clipart,3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"Fashion Editorial movie poster dramatic ksenia solo Nolan Gerrard Funk slick Raptus Tri-X 400, Hasselblad 500CM medium format camera f/2.8 1/125",0,"detail, photographi, color, ray, illumin, 8k, reflect, grade, cinemat, trace"
an ultra realistic representation of an assembly of wolof nobles in an ultra modern sahelein style parliament with the emperor in the center of the assembly,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"hyper realistic play station 5 controller un close-up, over a soccer field un a magnificent stadium, 8k, -",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"Create an ultra-realistic image of a Roman general leading his troops into battle against a group of Celtic barbarians in a Celtic village circa 50 BC. The Roman general should be depicted in full military regalia, including a helmet, body armour, and sword, and he should be shown shouting orders to his troops as they charge into the fray. The Celtic barbarians should be depicted with wild hair and warpaint, wielding axes and spears and fighting with ferocity and bravery. The village should be shown in the background, with wooden huts and thatched roofs burning and smoldering from the battle. The color palette should be earthy and muted, with shades of brown, green, and red, and the lighting should be naturalistic, with shadows and highlights reflecting the intensity of the battle.One additional detail that should be included in the image is the use of chariots by the Celtic warriors. The chariots should be shown charging towards the Roman troops, with the Celtic warriors riding in the back and wielding weapons such as spears and javelins. The chariots should be depicted with intricate details, such as the use of animal motifs in their design and the use of bronze decorations. The overall tone of the image should be one of chaos and violence, with ultra-realistic details that convey the brutality of ancient warfare and the clash of cultures between the Romans and the Celts",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"epic favicon design as created by Ruth Kedar, the theme virtual assistant group, flat line design-",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
a photo of what is watching you in the dark -,1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"photo of young louis xiv, 16:9 highly detailed face and eyes EXTERNALURL",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
a cute kawaii cartoon illustration of a guppy flying through the air through a ring like a circus animal,3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
watercolor feather clipart -,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"logo, design, drawing, da vinci style, panther, 4k -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
EXTERNALURL open book with white pages on the front and back of a starry black background realistic photography for photomontage,3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"minimal maroccan architecture house in puerto escondido oaxaca, with tropical vegetation and palms and roof garden",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"Background of downtown Los Angeles, palm trees, space - opera movie Hyperion, anime movie scene from the cyberpunk movie Akira directed by Katsuhiro Otomo, 1989 -",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"EXTERNALURL engraving, horror, dark, gothic, gloomy black and white, no girls, scary hooded figure HD, extra detailed, high definition, high resolution, by mark riddik -",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
skull painted in paint:: -,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"Logo design, typo Bettina's world, vintage style, minimalist, feminine note -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"cute piano, black and white outline for childrens colouring book, -",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
The Red Queen and The White Rabbit from Alice in Wonderland. Both are wearing headphones in a techno music wonderland. dark goth cyberpunk -,2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"star wars rebels droid city, in the style of unreal engine, rough hewn surfaces, desertwave, historical reproductions, eerily realistic, snapshot realism, gorecore -",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"Tall, slender blonde, in high-rise black trousers and a long-sleeved top, red lipstick, green eyes",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"One Music, Cover for Jazz and Blues",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"EXTERNALURL ruin construction, white curtains, dystopian, wide shot, all made of aged brick, skyscraper -",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
2560 x 1440 pixels simpleHeart and music note art,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
Julius Ceasar dressed as a clown holding a monkey in an oil painting,4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"a kodak film foto infront of woman model rosalia with a black pug, french bulldf in the color fawn and a black pudel and a rottweiler infront yellow jugenstil building -",0,"detail, photographi, color, ray, illumin, 8k, reflect, grade, cinemat, trace"
"an oil portrait painting of noble person that has a cat's head, photo-realistic in style of rembrandt, in style of caravaggio, extremely detailed, -",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"an oil portrait painting of a cat dressed as noble person, photo-realistic, onramental, detialed, in style of rembrandt, in style of caravaggio, style of king portrait, in style of eighteenth century aristocracy portraits, extremely detailed, -",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"top view of violet train on orange background, in the style of minimalistic japanese, plasticien, miniature sculptures, elongated, collage-like, detailed ship sails, no details, simply -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"james bond, wes anderson style, wes anderson set, V5",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
a brown hand full of red diamonds drawn byenki bilal,3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"a cartoon set of robots with many different expressiones, in the style of light pink and white, vray, matte photo, berrypunk, evocative emotions, lowbrow, applecore -",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"bottle:: man inside bottle wearing antique diving suit, shaun tan style",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"an old man with a beard and a beard stands on the sidewalk, in the style of dramatic, somber religious works, eve ventrue, mike campau, captures raw emotions, epic portraiture, cinematic lighting -",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"the plane is flying over the African jungle, its engine is on fire, 4 people jump on parachutes, the scenery is sunny and very photorealistic. Hungry lions are waiting for them on the ground to eat them.",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"EXTERNALURL, 8k, realistic, reichstag, war scene",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"10 year Old woman,realistic,real woman, hyper details,Holding a crocus flower,looking at flower -",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"A latte made with miso paste, butterscotch syrup, espresso, and steamed milk, miso mushrooms, in a plastic transparent cup, flat dark background, syrup flying around the cup -",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
a new your knicks basketball player celebrating yom haatzmaut,1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"protest movement, climate change, banner, 8k, 16:9, cinematic, unreal engine -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
the holy grail,3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"coloring page, white background, woman warrior riding on a mystical rabbit pet, white background, no shading, thick lines, detailed hands gripping a weapon-",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
steampunk parrot build up of circuits and elecronic parts,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"mascot,pink ant,cute,realstic,crying with tears in his eyes -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
illustration sci-fi throne GRAYSCALE high detail comicbook style gothic -,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"The letter R, in flames, apocalypse, dark background, demons around it",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"A fantastic edifice rises up out of the jungle: a hanging garden of exotic beauty. Water streams down the steps between two massive elephant carvings. Beyond them, a broad, flooded avenue runs arrow-straight for more than a hundred feet before ending at a carving of a tyrannosaurus face. Water pours from the tyrannosaurus’s jaws and flows the length of the concourse to drain down the steps in front of you. Five-foot-high terraces flank the boulevard. Low archways-",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
monnalisa gabber playing dards,3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"bathroom sink, shaving brush and razor, foam, mirror",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"realistic, dragon with woman, EXTERNALURL",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
gratitude mandala,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"A belixtriously parlafrociuz nemesis, intricate detail, photo realistic, unreal engine 5, cinematic lighting, deep colours, octane render, rich texture, 64 megapixels -",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"Create a color-by-number page with Midjourney that features a scene of a garden with a fountain, a bench, and a few trees. Use the AI to generate a color palette of 8 colors that are harmonious and evoke a sense of peace and relaxation. Please make the image high resolution and include clear number labels for each color -",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
starbucks cup with shape of cupcake,2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"Coloring book page, Angora turco cat, clean and simple line art, no shading -",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
coffee cup shaped like a french bulldog,2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"Create a photorealistic adaptation of characters from the TV show 'The Office' using toddlers as the models. How would the characters' personalities and expressions translate onto their miniature counterparts? Use creative composition, lighting, and props to bring the beloved characters to life in a whole new way. show them side-by-side with actual images of the office character",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"Handsome young middle eastern man, gray eyes, thick eyelashes, confident smile, square jaw, thick eyebrows, large eyes, mage robes, long sleeves, dungeons and dragons, character art, line art, watercolor, tony diterlizzi, adventure pose, medieval setting –-no disfigured",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"photo realistic razor sharp detailed Intricate, inexplicable, fantastic, enigmatic zen, what is the sound of a third eye opening, revelation, awaken , a glimpse behind the curtain of illusion in the style of Kandinsky, in the style of Klee -",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"peanuts spinning around a chocolate bar, appetizing, beauty, 8k, details -",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"Claude Monet style, ,rain, buildings, light background, pattern -",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
the losts are calling from beneath a cotton candy gate,2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"photo realistic image. woman in her late teens laying on her back in a reclining dentist chair.. She is under anesthesia, her eyes half closed and her mouth is open. She has a relaxed, peacefull expression on her face, and she wears a cut off shirt with her. stomach showing. -",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
EXTERNALURL EXTERNALURLj.run/ieUQAL0svvs EXTERNALURL,2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"cute kawaii [Chow Chow puppy sitting] icon, front full body view, made with illustrator, minimal detail, clean and bright colors, black outlines, 2D flat vector, white background, sticker, japanese, chibi -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"During the storm, powerful rainbow lightnings strikes the rainbow flag brandished by a splendid gay man's hand at the top of the cliff . Fantastic vivid colors, giant wave bursts on the edge of the cliff, heavy rain, clouds are grey-blue and very thick. Tom of finland, style, cinematographic , low angle camera, 8k -",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"a pomegranate fruit exploding, background black, appetizing, 8k, no water details -",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"medieval cross of the crusader, front view, black only, ultra detailled, contrast, flying, global lights to emphasize contrast, solid red background -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
EXTERNALURL anime elden ring cyberpunk blade runner,1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"a stylized silhouette of a bat in flight, gracefully intertwined with a delicate leafy vine, on a white background. This design symbolizes the harmonious coexistence of bats and nature, conveying the idea of respecting nature while restoring peace in the lives of clients., hyperrealistic, logo design -",0,"detail, photographi, color, ray, illumin, 8k, reflect, grade, cinemat, trace"
"a plate of quinoa salad with cheese on the table, Pixar style -",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"an anime hip hop character in the style of Takeshi Obata Death Note, photo-realistic, Use the Nikon D850 DSLR 4k camera with an 85mm lens at F 1.2 aperture setting to blur the background and isolate the subject. The lighting should be dark and dramatic with a hint of smoke in the background, -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"A street photograph of a bustling market in Costa rICA. The style is vibrant, with bright colors and dynamic composition. The color tone is warm and earthy, capturing the essence of the Moroccan landscape. The atmosphere is lively, with a sense of hustle and bustle. The lighting is natural, with filtered sunlight illuminating the scene. Captured using a Sony camera and a wide, angle lens",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
